Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT
2015-01-01,2015-10-01,-0.7572129780924364,-0.1661502742584808,-1.094794820682243,-0.6894260284991738,0.2115237078397669,0.5071954229784962,0.34935511986350626,0.32702038897006247,0.32142173554766257,90.45376350839177,-9.999999999999977,3.545526559451709,0.37603146122808934,0.14101363043086348
2015-02-01,2015-11-01,-0.9613875482682666,-0.1042786037897869,-1.094794820682243,-0.6894260284991738,0.22174973016413319,0.5436862288832904,0.7346357427050135,0.5009220887182003,0.4990358031231474,85.08389120811707,-9.99999999999879,3.617397456592013,0.38082445183448366,0.07112748498066142
2015-03-01,2015-12-01,-0.8846061718801757,-0.1054813702986656,-1.094794820682243,-0.6894260284991738,0.211553033727263,0.5439835949902907,0.6070354564394275,0.44483929250588233,0.4355566874414932,99.99999999783843,-8.171575190033598,3.2526616468847025,0.4217045135304256,0.0919297385626175
2015-04-01,2016-01-01,-0.8913308118217778,-0.5559402157513382,-1.1629725530339918,-0.9770202599772126,0.04489946265668002,0.37192899403380764,0.11248685193248473,0.24704817000347215,0.24509314368049367,31.268875719441297,9.999999999567384,-3.5432600506296446,0.3023916561626923,0.19096102183238725
2015-05-01,2016-02-01,-0.4777355470935163,-0.5585614490200008,-1.1629725530339918,-0.9770202599772126,0.0024664448634075875,0.2137057101223829,0.006532826422229696,0.12920242235338256,0.10652334367445776,99.99999999999999,9.530329579940002,-4.07800210822527,0.37469786147329703,0.5170277725729764
2015-06-01,2016-03-01,-0.4835425102155177,-0.436408859321169,-1.1599469235346493,-0.9770202599772126,0.0721983425743033,0.2630789213340812,0.0022215810466303357,0.12958784279040197,0.10888382290178272,99.99999999999999,2.091618557706389,-1.390945577996994,0.45250628341323085,0.4639558156669221
2015-07-01,2016-04-01,-0.0345979297843968,-0.5585614490200008,-1.153596981434113,-0.9613875482682666,0.025393588205258,0.36888219998576033,0.27453776948975916,0.2848654448515313,0.2836915918995332,26.96105456184425,9.999999999073719,-3.158468275938343,0.26131417866022083,0.8332434335152077
2015-08-01,2016-05-01,-0.078091993123941,-0.4168131110357187,-1.045092856475538,-0.8913308118217778,0.0754518504213486,0.3718564600575291,0.11473199571940443,0.18455994557960517,0.18772684025322467,99.99999999999999,9.999999999994797,-4.1102101779314975,0.37092673381860125,0.7477330868576395
2015-09-01,2016-06-01,-0.2309070414847625,-0.5559402157513382,-1.0916999701163554,-0.8913308118217778,0.025393588205258,0.3687256599819832,0.10564656437380619,0.17419891540579968,0.15910050937267878,30.300400871313155,9.999999998834806,-3.1641881902110733,0.26511466786960924,0.7098792470913275
2015-10-01,2016-07-01,-0.0341674115764689,-0.2309070414847625,-0.9613875482682666,-0.6894260284991738,0.05026929519966529,0.26375956871332146,0.03870648197645232,0.1307676494036623,0.14514761831932432,60.15594716383532,-9.999999986334188,2.5458206150832545,0.279833522494235,0.7354993566979751
2015-11-01,2016-08-01,-0.0035302097705525,-0.0815778177670978,-0.9782096488967128,-0.6894260284991738,0.0754518504213486,0.2630789213340812,0.006091429113982401,0.11173120396081633,0.1307708162728547,18.979132404740852,-9.999999999999998,1.7119497840386635,0.18828470142130183,0.7181380385636476
2015-12-01,2016-09-01,-0.1371437538706388,-0.4168131110357187,-1.0373178900398905,-0.8846061718801757,0.0346284917243089,0.2779695335943521,0.07821494933712902,0.15690927069954871,0.155118402461974,99.99999999999915,2.1776528579853283,-1.301652159596806,0.4202948848871419,0.7174079237081126
2016-01-01,2016-10-01,-0.2647019222216329,-0.2309070414847625,-1.000808038367218,-0.8846061718801757,0.03258480322251946,0.3718564600575291,0.0011420939640192957,0.12408155315736079,0.10658272234759864,99.99999999999946,-3.192081001287135,1.0509491833541462,0.42963150392725963,0.5534779176366134
2016-02-01,2016-11-01,-0.3096467326607843,-0.0402056980780329,-0.9613875482682666,-0.5595395092445123,0.1119886890700527,0.3718564600575291,0.07259847111702342,0.1565310083478279,0.1282370342310011,11.982448012054515,-9.999999999999769,1.3468737679953409,0.1407053887737499,0.2836031782028828
2016-03-01,2016-12-01,-0.3244976139693989,-0.0401020373085536,-0.8849424038772558,-0.49104195609186596,0.0784498666364541,0.3687256599819832,0.08088084402425474,0.15800344919021578,0.13030564008523868,6.839021723749272,-1.9936911182842907,0.4130371667039606,0.24952425102669576,0.25222962040453306
2016-04-01,2017-01-01,-0.2193919160335511,-0.0399983765390743,-0.8913308118217778,-0.436408859321169,0.09801269537828,0.3687256599819832,0.0321820420123564,0.10298629365224338,0.09362588817377511,5.09798597661857,-2.010058011587629,0.3874231938737632,0.22101958957223822,0.3259063983032268
2016-05-01,2017-02-01,-0.0934193881882983,-0.0749603893010153,-0.9613875482682666,-0.4835425102155177,0.0784498666364541,0.36888219998576033,0.0003407346399207151,0.06497159049266388,0.07374060683549392,6.159678426116598,-2.2641524787278806,0.44684138070808,0.23839129803412215,0.532705138428188
