Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT
2015-01-01,2015-04-01,-1.1289546816820817,-0.5271239230016711,-1.0593668734477646,-0.9658451806147994,0.05645852606363589,1.025041852360594,0.3622002620938386,0.38336425400307267,0.3846836488051555,3.787292212200627,9.999999999437337,-1.8144733076274744,0.11189098931114318,0.04426502379070419
2015-02-01,2015-05-01,-1.1889245208247523,-0.5271239230016711,-1.0593668734477646,-0.9658451806147994,0.0717082309224181,1.025041852360594,0.43798003127898766,0.4507279563866431,0.4508090997428756,3.9775892008314653,9.999999997412635,-1.8642340999793647,0.11850527024108247,0.023474794278614382
2015-03-01,2015-06-01,-1.042713669218287,-0.5953826692453035,-1.0593668734477646,-0.9658451806147994,0.0717082309224181,1.0559523297706508,0.2001050235368294,0.302272427108089,0.3136128472673761,3.9820630291536254,9.999999999999325,-1.8781676800125904,0.1190332287790975,0.1017824366123204
2015-04-01,2015-07-01,-1.2842046129783569,-0.8431633658290139,-1.1847158003524427,-1.0593668734477646,-0.2224174976528381,0.2416149983772434,0.19451738168704785,0.37192270042278586,0.36911365078714276,4.607657800270853,9.999999999998725,-1.8213415906664285,0.0962285842312374,0.015283406087938127
2015-05-01,2015-08-01,-1.4124469369917847,-0.8371791172530507,-1.1847158003524427,-1.042713669218287,-0.08303108213250443,0.42098192179604554,0.3309330644269565,0.5288054699003586,0.5244437412826486,5.231356328362383,9.999999999999755,-1.9604709066669186,0.11462328829188996,0.0018935310440191938
2015-06-01,2015-09-01,-1.4541319195251925,-0.7172365744956721,-1.1289546816820817,-1.0188088444693657,-0.0446377210034931,0.2585320126116563,0.5430147495261759,0.6277396160813362,0.6261408246596134,13.06262320409645,9.999999994870361,-2.612408726975073,0.1927742392929033,0.004738148262974007
2015-07-01,2015-10-01,-1.36920640375493,-0.8431633658290139,-1.414531186118455,-1.2041693355693288,-0.12548803433678707,0.08268573830379551,0.27672127775032695,0.3704951601314013,0.3772743680349338,19.83679075409589,9.999999999999998,-3.2897954678958277,0.24537971862406405,0.07835553340147068
2015-08-01,2015-11-01,-1.4022834113305294,-0.5953826692453035,-1.4124469369917847,-1.1289546816820817,0.0380079860937243,0.2416149983772434,0.6510888075776883,0.5432551107145095,0.5590287159001366,99.99999999999999,5.359065772334505,-3.253943519600947,0.49835242492209453,0.05498174730697366
2015-09-01,2015-12-01,-1.316989762101528,-0.8371791172530507,-1.4124469369917847,-1.1889245208247523,-0.0126722259627065,0.2205760861605732,0.23021825490991166,0.3802952762582758,0.39511774706713365,37.20187665171665,9.999999999999961,-4.042459505901163,0.3311816828077408,0.09372289448320226
2015-10-01,2016-01-01,-1.2747177260280296,-0.5086755397637255,-1.4022834113305294,-1.1889245208247523,0.0319198081969673,0.22140636174646044,0.5868206311365948,0.43054182767175203,0.4447430741540483,99.99999999999999,6.138519079427782,-3.7237345312680548,0.511387670237456,0.09861417981640729
