Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_variable_mortgages,SHAP_Shap_fin_spread,SHAP_Shap_CH_2int,SHAP_Shap_Wage_change,SHAP_Shap_Saron_Rate,SHAP_Shap_M3_change,SHAP_Shap_unemployment_rate,SHAP_Shap_M1_change,SHAP_Shap_kofbarometer,SHAP_Shap_EU_fin_spread,SHAP_Shap_M2_change,SHAP_Shap_infl_e_next_year,SHAP_Shap_infl_e_current_year,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_oilprices,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_headline_lag_1,SHAP_Shap_core_lag_1,SHAP_Shap_headline_lag_2,SHAP_Shap_core_lag_2,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Constant
2012-09-01,2013-06-01,0.0980377667445964,-0.0195489281553205,0.16644575934700162,0.16886730424697743,-0.5366696252316767,0.013826630817486142,0.5456101353613932,5.684928062117414,0.43680367545034665,-0.2692427736488836,0.6354724601336386,-0.1279526276012355,-0.21614264877617317,-1.222935504414188,-0.6853223221294811,0.2662870645572156,0.888443111150055,-0.2014809526596828,0.2078364334927029,0.20441975152438518,-1.2487367869119341,-0.9447200269073229,-0.014792502774400319,0.6074706314793392,0,0,0.0,0.0,0.0,0.015254715157388517,0.0,0.0,0.0,0.0,0.0,0.02407151070021193,0.03919398155440549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02835973581580792,0.0,0.016768372601670967,0.021630481810014292,-0.08362986032242331,0.0,-0.05929624119704309,0.0,0.028256739216985443,0.0,0.023861493553972525,0.0,0.0,0.0,0.0,-0.08590057156887111
2012-12-01,2013-09-01,0.4847944842727732,0.06873351458326185,0.2399461958750894,0.247375896833195,-0.7314226748079785,0.17310673049897649,0.794614800948445,3.257250078369306,0.6171334403510356,-0.17473115940128697,0.3818487678804336,-0.0553795839522308,-0.3674253112193644,-0.952943965870655,-0.634975979940835,0.016856569218098527,0.6544753608538474,-0.4189754471568108,0.15039602329790555,0.14783941282654361,-0.2994885518265634,-0.09000841818413051,0.5525214607269048,0.9291983904885294,0,0,0.004870867818199008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026976916827094383,0.028239103801426937,0.0,0.012489229310422862,0.0,0.0,0.012826843200746696,0.0,0.0,0.010750418508472758,0.0,0.015713440093931677,0.017897931884769097,0.0,0.006029628549371483,0.0,0.0,0.004008832483711561,0.0,0.0,0.0,0.0,0.0,0.0,-0.0942316347162262
2013-03-01,2013-12-01,-0.244765757134265,-0.5698658020755402,0.19091973187850234,0.19415469692804826,-0.4344857214126252,0.10569003922081915,0.715338948759373,4.637423715838199,-0.2702894585309958,-0.3989558142986069,0.48440585360444915,0.0670906503184021,-0.1767343833875542,-0.8764292149636583,-0.5649139466755957,0.2568633443063464,0.581597645929433,0.2506649681691009,0.5172361242867214,0.5228002055323796,-1.346584570325091,-1.025934411616638,-0.25514949780536234,-0.05119846029304345,1,1,0.0,0.0,0.0,0.0,0.021903455243669556,0.0,0.0,0.0,0.0,0.021639019497229527,0.04552671119846868,0.0,0.0,0.0,0.01471613341293837,0.0,0.0,0.0,0.02285182407743763,0.0,0.0,0.050502640857371,-0.058765897891460604,-0.04678044304264207,-0.07589715653452189,0.0,0.0,0.0,0.02032732794943493,0.0,0.0,0.0,0.0,-0.0991016012393191
2013-06-01,2014-03-01,-0.318754622346636,-0.3241095003439851,0.10658384931984763,0.11099499818502727,-0.09800792757736332,2.8674718366493807e-05,0.5025602571713355,6.185159182168433,-0.005170300960595418,-0.3193034749226333,0.4226544569412901,0.0027728372861801,-0.0012433212118316272,-0.7011606094342493,-0.3359879062947345,0.3748670571523858,0.5982923562510635,0.2418388040461572,0.1312624556505326,0.13390786115407194,-0.9058580828504671,-0.5381269571214051,0.1638070541162049,0.3283865969786244,0,0,0.0,0.0,0.0,0.0,0.01594015534887632,0.0,0.0,0.0,0.0,0.006799333580762151,0.03366188707526936,0.0,0.020372946977021425,0.0,0.007133624259627407,0.013080128113502443,0.0,0.0,0.02749960502569871,0.0,0.0,0.0113133405722945,0.0,0.0,0.010992616341078463,0.0,0.0,0.0,0.0,0.0,0.013447183255200657,0.0,0.0,-0.05927013641881032
2013-09-01,2014-06-01,0.2379856456833806,-0.2379074622779611,0.2713423972023827,0.27186205638782823,-0.5906305124233269,0.22647425020510523,0.8309378922103713,14.704500511121553,-1.621894375128684,0.5411545246836041,0.45373705676438486,0.0495813252518573,-0.307338505719149,-0.980719040225233,-0.6734642160415796,0.03248422865021469,0.25045223263543814,-0.12890790901067817,0.3851588680529464,0.38991296991136615,-1.205428622661142,-0.8997170367106101,-0.20065211640926905,0.022083296918011364,1,1,0.0,0.011600355388226425,0.0,0.0,0.010629158134633252,0.0,0.0,0.0,0.0,0.0,0.02754857000310405,0.0,0.022022196163240183,0.0,0.0,0.0,0.0,0.0,-0.05188806468185647,0.0,0.0,0.032757074108420034,-0.029062628965085126,-0.012126932391703826,-0.015365847723901921,0.0,0.0,0.0,0.018067641956802622,0.0,0.0,0.0,0.0,-0.13437674690958717
2013-12-01,2014-09-01,0.2784321402910923,-0.31339306299007896,0.3606051455915318,0.3627206694702643,-0.9944477690812663,0.3502570712387997,0.8807849798912992,7.745893471952695,0.04241251630087213,-0.3176946461505389,0.4496928280825938,-0.0876811076678585,-0.531550010128737,-1.1610138043193436,-0.8083254911196368,-0.0999575631715314,0.052473851138216454,-0.2965052128861778,0.13359180014584285,0.13610828668900676,-0.9412996019506622,-0.5790098219714228,0.11975663919715016,0.2113375699917555,0,0,0.0,0.010733444352119377,0.0,0.0,0.008573903873370555,0.0,0.0,0.0,0.0,0.0,0.027346408347173543,0.0,0.01146673267786511,0.0,0.0,0.0,0.01761007912345412,0.0,-0.07822877649192254,0.0,0.0106325939146789,0.022393165707222207,-0.024168937797984215,0.0,0.01976634828100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0808544020455183
2014-03-01,2014-12-01,-0.6870445050432512,-0.3975894789402576,0.20758213176556198,0.2122581748176345,-0.5468425929626611,0.08378421213628472,0.2842397737410661,17.020014963654738,-0.45106299142029277,-0.10304041060620914,0.5585066791463515,-0.3289362236455595,-0.11184495406831424,-0.8008317035826205,-0.5811089929110638,0.31611989402919416,0.5843770941258967,0.18634715513687894,0.14297406479331062,0.14073509945148893,-1.256111464492585,-1.021902154125404,-0.16938768299914075,0.12402477426692682,0,0,0.0,0.0,0.0,0.0,0.011273905714474565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013968352118616287,-0.033160571150712415,0.01372827031002994,0.0,-0.08352415518334656,0.0,0.015337710404437096,0.028798945413561743,0.0,-0.02941497787099874,-0.04986427155743952,0.0,0.0,0.0,0.016442131324320715,0.0,0.0,0.0,0.0,-0.09627613142555165
2014-06-01,2015-03-01,-1.5561526927009812,-0.486866541038542,0.8502722655037304,0.8565389144451628,-2.9361939808996396,1.143372874137069,0.016168732105387825,5.056932366146981,0.3584380168332214,-0.6073557402013928,0.40717945589908755,-0.8784672275139016,-0.07650261376707213,-0.6937793089093508,-0.30442674745317433,0.27288879269633054,0.5471550731550388,0.28864729201183437,0.43009721656361244,0.43525073909918627,-0.8403844463271632,-0.51505504177918,0.04678712394500203,0.3260847688133672,1,0,0.0,0.00964971530525624,0.0,0.0,0.0,-0.020879362776158872,0.0,0.0,0.0,0.0,0.02029848924202462,0.0,0.0100611441528504,0.0,0.0,-0.029210741408151233,0.0,0.0,-0.08527059680333006,0.011481239777719615,0.010319662111655125,0.011009261752652207,-0.02114711613606813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0902450622929907
2014-09-01,2015-06-01,-1.0353911030505238,0.5543471118112041,1.3057253194248326,1.3194058099823223,-4.093201878673581,2.527267591791754,0.0071347719038045605,4.9487539546953085,-0.1714154932849698,0.6328982077494355,0.41136674108288906,-1.042713669218287,0.14958999192800904,-0.5692379316907706,-0.17035390543852813,0.5457517340608871,0.716856494789345,-0.266170341930394,0.8723795708689797,0.8807863376341413,-0.6744416452435633,-0.279121925291129,0.41785212233908486,0.5421761057677377,1,0,0.007133376446597506,0.027253865175819698,0.0,0.0,0.020654792463109313,0.0,0.0,0.0,0.0,0.008235966873002293,0.026111315132998695,0.0,0.01684046177432599,0.0,0.0,0.0,0.0,0.0,-0.04390953932762656,0.0,0.01944833542158806,0.041077415391831094,0.0,0.0,0.0,0.0,0.0,0.017227291653464774,0.0,0.0,0.0,0.0,0.0,-0.11038972146891969
2014-12-01,2015-09-01,-1.221828787548418,0.8083628831774217,1.6945147103830882,1.7116303928758525,-5.162772841867514,4.121678219884576,0.0028228764805758944,5.012300555277538,-0.4043737638110397,0.9152018883678249,0.3782544971909286,-1.4541319195251925,0.06851183351918744,-0.6834559263555157,-0.31567502943840475,0.3389497901348266,0.4951187392040375,-0.5377603288638788,1.8052062387742056,1.8197009947084248,-0.11624632257640392,0.24252441271588288,0.8620652411005028,1.0065340722987368,1,0,0.0,0.0,0.0015104531403188626,0.0,0.02210036214008214,0.0,0.0,0.0,0.0,0.0,0.03117164337897683,0.0,0.01902587709798938,0.004197301270322484,0.004304380916462391,0.0,0.0,0.0,0.0,0.016754279976206328,0.027963889589125223,0.04729822902929542,0.0,0.015782441085634397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11012078230627245
