Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,Dist_Param_1,Dist_Param_2,Dist_Param_3,Dist_Param_4,PIT
2015-01-01,2015-07-01,-0.6049125622189067,-0.07819699777673605,-0.664899444722078,-0.47911338203778797,0.19312247022147444,0.37185646005752915,0.27742928582563436,0.15683804166979676,0.3067649318749737,,0.3989081974967242,-0.1371477088294603,0.3281347044002136,0.10048466080648548
2015-02-01,2015-08-01,-0.6894260284991738,-0.18394769543448322,-0.7833542313449016,-0.5820873909002877,0.09390957041220455,0.25379262852940343,0.25550834519785826,0.15213021342614566,0.29762638902142735,,0.3989081974967242,-0.23540433988463808,0.3217096196153424,0.10841118037881617
2015-03-01,2015-09-01,-0.6613065813612096,-0.11053192444401282,-0.701053123383133,-0.49995535867578056,0.15476956067645986,0.33570278139647414,0.3033527227022558,0.166401031830319,0.32543548073002776,,0.3989081974967242,-0.17315350181341999,0.3134368992970138,0.08235534854195489
2015-04-01,2015-10-01,-0.7572129780924364,-0.6989481124675123,-1.2766484014440138,-1.0457286930040333,-0.4326910605455759,-0.19836177052781068,0.003394794566290457,0.045930298966330815,0.08766598726233135,,0.3989081974967242,-0.7300680756594298,0.3256429344317936,0.4646842283746201
2015-05-01,2015-11-01,-0.9613875482682666,-0.7326109767754385,-1.361054520321403,-1.1301348118814225,-0.5135263128019929,-0.2827678894051999,0.05233871966401306,0.06034527297601569,0.11808019435821886,,0.3989081974967242,-0.8028194461950057,0.32825816266542546,0.33845175387268983
2015-06-01,2015-12-01,-0.8846061718801757,-0.5170387797929443,-1.0947390687694458,-0.8638193603294653,-0.2544995266466011,-0.04034736262941152,0.13510578772580845,0.09987832326128943,0.20165817236299222,,0.3989081974967242,-0.5566568384225565,0.32771576083679854,0.17001900956075663
2015-07-01,2016-01-01,-0.8913308118217778,-0.8638193603294653,-1.65392638911932,-1.090388269859499,-0.5046874429200265,-0.13170412472659837,0.0007568799632138631,0.04191748176716152,0.08737952425037913,,0.3989081974967242,-0.8258700432184305,0.3623249005902379,0.44932171009626337
2015-08-01,2016-02-01,-0.4777355470935163,-0.6071249205374052,-1.096193491538866,-1.0162995208203185,-0.3006200233121883,-0.05904663166456103,0.01674160996020214,0.05588157213850194,0.1165094232663136,,0.3989081974967242,-0.6444892501802028,0.3459687471858044,0.6705906345460111
2015-09-01,2016-03-01,-0.4835425102155177,-0.7436076893229782,-1.1503751523626704,-1.090388269859499,-0.4175501652852631,-0.11322829248836541,0.0676338973841955,0.07792436499790859,0.15617198328517973,,0.3989081974967242,-0.7310442640360627,0.3421238090930412,0.7565635838529257
2015-10-01,2016-04-01,-0.0345979297843968,-0.3168573036353983,-0.8024190260173647,-0.7476908941240978,-0.09456729406664977,0.183980229816893,0.07967035412675945,0.10236934116727182,0.1987041990593592,,0.3989081974967242,-0.37086868166851145,0.29980342499523577,0.8548261194281569
2015-11-01,2016-05-01,-0.078091993123941,-0.3922489114244865,-0.9221874773158056,-0.7611774311815367,-0.1666061255140683,0.07536835651134055,0.0986945693160956,0.11734908918483541,0.22581651293893923,,0.3989081974967242,-0.4469163791670342,0.2924168978336283,0.8813090053529749
2015-12-01,2016-06-01,-0.2309070414847625,-0.661853052430672,-1.150921623432133,-1.0665155045547436,-0.40386982052895704,-0.14909144986340717,0.185714464350192,0.15295300504739762,0.29612884002241363,,0.3989081974967242,-0.6999742779774978,0.3191507916301453,0.9154318904025348
2016-01-01,2016-07-01,-0.0341674115764689,-0.4260954446624332,-0.9513176943249491,-0.8669115754475597,-0.09549501026535623,0.005448881994616184,0.15360758311863273,0.13107999977974924,0.259695322857461,,0.3989081974967242,-0.47259679731746823,0.3315181531717122,0.8905187739677601
2016-02-01,2016-08-01,-0.0035302097705525,0.05749355646553764,-0.5319172079173207,-0.35803885158625093,0.3116318052050815,0.41852167542559826,0.003723900045636975,0.038845860016535,0.07991997322604512,,0.3989081974967242,0.0003892305793722855,0.294551732667255,0.43657309006068923
2016-03-01,2016-09-01,-0.1371437538706388,0.10586825416734055,-0.48354251021551775,-0.2945549061211139,0.35583038346072016,0.43801959607284896,0.059054836050650934,0.07057575895082163,0.13294207328111207,,0.3989081974967242,0.045051564578724945,0.28684744092816494,0.27134521871278455
2016-04-01,2016-10-01,-0.2647019222216329,0.21630600871125336,-0.3433539851772416,-0.15436638108283773,0.5003583530040601,0.6536553775804421,0.2313686296203363,0.14818307094989172,0.2890769210096045,,0.3989081974967242,0.1776266712294914,0.292005770276665,0.1020400848367281
2016-05-01,2016-11-01,-0.3096467326607843,0.29532555721401005,-0.26707959721834484,-0.078091993123941,0.5764694159040573,0.6488526155975058,0.3659914715163522,0.20871654506093162,0.40763918040071734,,0.3989081974967242,0.25960704022182235,0.2750576968301817,0.03845994530912061
2016-06-01,2016-12-01,-0.3244976139693989,0.3450311193813782,-0.2303605704153,-0.041289472410888095,0.6133517677660016,0.7666487923423837,0.448268724782296,0.2357752111158983,0.4587897983787953,,0.3989081974967242,0.30679496092180336,0.2982821713869788,0.032981924208072826
2016-07-01,2017-01-01,-0.2193919160335511,0.29516212853257784,-0.2757920050566298,-0.17625820986983953,0.6103241435082118,0.7172140137287286,0.2647658647793618,0.1473080713100745,0.29068716778625187,,0.3989081974967242,0.24179893874623717,0.32173402943556134,0.11285092111892621
2016-08-01,2017-02-01,-0.0934193881882983,-0.0035302097705525518,-0.6219881542159023,-0.47334540126441016,0.2614707259873228,0.3770297212543365,0.008080064396617327,0.04451958820928501,0.08973533490176043,,0.3989081974967242,-0.05956135356703166,0.32131156635635066,0.42568260194676777
2016-09-01,2017-03-01,0.1182657315096591,-0.232951265417558,-0.8067969894383076,-0.6855777910402594,0.07931915912653409,0.15678136602401693,0.12335337893057281,0.11495987266792322,0.22964333933225414,,0.3989081974967242,-0.27539560719726464,0.31718837789855503,0.874420247400589
2016-10-01,2017-04-01,0.1239956835564548,-0.4403122736301058,-1.0717230894070617,-0.8788420241675252,-0.16436928442766785,-0.03496718462745463,0.3184434705440691,0.21603358429536834,0.4161822558525166,,0.3989081974967242,-0.480942512544126,0.3247086780958711,0.9749793277758828
2016-11-01,2017-05-01,0.2363944157873554,-0.5385423846449022,-1.153742216852649,-0.9641246477787746,-0.2840853094607357,-0.1561863830255028,0.6005270446641847,0.3208373408682511,0.6250430020236888,,0.3989081974967242,-0.5843480762844347,0.3262736299800074,0.9903387670777591
2016-12-01,2017-06-01,0.211977293329113,-0.5788535343244305,-1.204765653894846,-1.0057081958571246,-0.33715839093737543,-0.2077562911371622,0.6254133979671886,0.33389174518519266,0.6515699862610519,,0.3989081974967242,-0.6250626135151184,0.306344799553445,0.9973351106883107
2017-01-01,2017-07-01,0.3411499143932239,-0.3277943792318716,-0.9370532844154233,-0.6230456738690826,-0.09938850977013658,0.3196489802350433,0.44748646797357805,0.25349912165523314,0.4953225660085859,,0.3989081974967242,-0.3461607334742047,0.3271307462305221,0.969212450561138
2017-02-01,2017-08-01,0.3939075833012673,0.03599350206382464,-0.5676247255112621,-0.27540762999018753,0.37520297642261724,0.7677837752354755,0.1281024895480427,0.10395531588089306,0.20183832566058463,,0.3989081974967242,0.05863645136697467,0.32842684285796847,0.844100408474794
2017-03-01,2017-09-01,0.5106385514639378,0.39777909473519557,-0.2281330248352198,-0.029075566797498453,0.6893491467565765,0.9278392061063734,0.012737256973106834,0.0491224391816105,0.10055241798334134,,0.3989081974967242,0.3807831290458506,0.3481937169450472,0.6332003009763549
2017-04-01,2017-10-01,0.5208852935738584,0.5737306187476143,-0.04879342295325273,0.06558396108209408,0.8756776271132906,1.2013158515424394,0.0027926283927200046,0.04406521327401326,0.09507848289814248,,0.3989081974967242,0.5221453517958415,0.3906761604062208,0.47367817191931283
2017-05-01,2017-11-01,0.5982825822619553,0.7617774119412779,0.14713163477324542,0.27841508016033245,1.0177331275289525,1.2946755208661287,0.02673055933187071,0.05648134280021152,0.10784113290071796,,0.3989081974967242,0.6880066902182732,0.3885572549456658,0.4000599378660796
2017-06-01,2017-12-01,0.7058486844918832,0.7798643197742372,-0.03468231973862146,0.3055678658137495,1.055483115964595,1.3218283065195457,0.005478314266250446,0.051769881199252986,0.1031597350375705,,0.3989081974967242,0.6842536642094103,0.41739832326334647,0.49685520456079674
2017-07-01,2018-01-01,0.4828958814294459,0.8948823388679195,0.3267704897431223,0.5163045649069886,1.2793248924474017,1.7182647616657962,0.16973284111270318,0.13108125235771834,0.2553982992994896,,0.3989081974967242,0.912512403578874,0.3892494115211043,0.16201656038992807
2017-08-01,2018-02-01,0.5275904350424909,0.49814248454227433,-0.09546111177387573,0.1041428173333081,0.9024856771479683,1.2960331601487982,0.0008671817886632065,0.046255541792923016,0.09644463467430846,,0.3989081974967242,0.5227609202108892,0.38552379226468053,0.5081275848847754
2017-09-01,2018-03-01,0.5770491780988429,0.11095882666989357,-0.46599407759568834,-0.31489037429723865,0.40303032828068786,0.7709155089331341,0.21724021569516155,0.16349098618449082,0.31405772981828206,,0.3989081974967242,0.08581527603171828,0.37301639214020876,0.9014601631050024
2017-10-01,2018-04-01,0.508604894016873,-0.12963581253910839,-0.674974509060684,-0.4795080167508736,0.20862540081356684,0.3806270322685989,0.40735119950507837,0.2327811011894262,0.4509982811146027,,0.3989081974967242,-0.13328133755187102,0.33952320089226057,0.9606496701258226
2017-11-01,2018-05-01,0.4485120447570878,-0.26922755365701434,-0.83105412133051,-0.6307379013348289,0.05240475887271501,0.3279844587320184,0.5151501311316367,0.2688599991236728,0.5213825384126141,,0.3989081974967242,-0.2656017460575778,0.3390559880190721,0.9658631701677164
2017-12-01,2018-06-01,0.4772563274701547,-0.08498214316166043,-0.7128815898331718,-0.5218231647276639,0.23801194940835657,0.6786958988384661,0.3161120978584024,0.1957571278475753,0.376428134930912,,0.3989081974967242,-0.09375450933039388,0.3652752308691821,0.9317941232129483
2018-01-01,2018-07-01,0.52264543290228,-0.11150067660148366,-0.7994707691070246,-0.4795080167508736,0.23310090047834464,0.4616932575000732,0.4021412881987595,0.22700177793014242,0.4427795229692934,,0.3989081974967242,-0.13070505141785127,0.3545748918083557,0.9645958278430755
2018-02-01,2018-08-01,0.5386646238818571,0.21778944427155444,-0.47429058101320365,-0.2589791158669925,0.6678486963477503,0.9286194126301162,0.10296088088994398,0.1001178125041497,0.19655156588117778,,0.3989081974967242,0.2041596587021092,0.4089399679945836,0.7601257133369053
2018-03-01,2018-09-01,0.3692064162161834,0.31381927477269755,-0.5025190548221481,-0.12157496950369051,0.8353248919853797,1.0780972258653598,0.003067735437280706,0.05519035175373801,0.11786930858660924,,0.3989081974967242,0.31784347796856416,0.4619938672147855,0.5544496128287117
2018-04-01,2018-10-01,0.4029215472739267,0.5391556703110201,-0.09876669541268868,0.09353177135889013,1.0487771906801946,1.4498061682678198,0.018559736279685893,0.05887729340692907,0.12020870486982731,,0.3989081974967242,0.5465109272136915,0.4492387220648826,0.377618538019768
2018-05-01,2018-11-01,0.2384944634538754,0.5289253613335987,-0.49223551664381304,0.12919101372492747,0.8991631916788145,1.3622633073803176,0.08435010644322227,0.08161544683612414,0.16585951414767564,,0.3989081974967242,0.5025012638362172,0.4723073491114061,0.28968744853408934
2018-06-01,2018-12-01,0.3096180831721362,0.4445429008792523,-0.5439045505072571,0.07697550879202097,0.9210971249933095,1.317341603927158,0.018204706433298516,0.06088442078884527,0.12475119250675176,,0.3989081974967242,0.43513572486405755,0.4815531221966275,0.41119562968711965
2018-07-01,2019-01-01,0.4635088793381037,0.5937770863668312,-0.19647160697440214,0.3665200412159564,0.9941526124106481,1.523038743227012,0.01696980576247942,0.05419039831994383,0.1182343405001674,,0.3989081974967242,0.6544821249688002,0.4189449773795589,0.342555529435798
2018-08-01,2019-02-01,0.4265958203488296,0.1482556514456057,-0.6473785711248681,-0.08438692293450956,0.5739594365338441,1.0598513795195608,0.0774732496250752,0.07688270343266952,0.15333481516883196,,0.3989081974967242,0.22015612990536676,0.42787461543574484,0.7079499668543522
2018-09-01,2019-03-01,0.4957130017502642,-0.18188846062807684,-0.7903791638829816,-0.568905765607397,0.289474903476275,0.6601198281414256,0.45914374181726636,0.23137776926123257,0.44742685758691,,0.3989081974967242,-0.16344748780243484,0.42199870871934403,0.9095393954436229
2018-10-01,2019-04-01,0.4856009844630193,-0.2914482551311437,-1.3043084033705021,-0.7299762537938292,0.14172530139484607,0.4070618975329583,0.6038055207538671,0.2964427164013902,0.5749816047454543,,0.3989081974967242,-0.34087798597738483,0.4373112839835998,0.9586625162860286
2018-11-01,2019-05-01,0.597808168526015,-0.5275751777207738,-1.56486327987162,-0.9821100020346485,-0.11276126877056691,0.169698713756116,1.2664876760096198,0.46715467873721356,0.9113642754605463,,0.3989081974967242,-0.5894695038185221,0.45572219126573316,0.9947976835008352
2018-12-01,2019-06-01,0.6980791265353226,-0.40478252413906896,-1.4420706262899152,-0.8677384767132423,0.07037370511033814,0.30961808317213624,1.2163038205282437,0.4460566337196342,0.8687762127403323,,0.3989081974967242,-0.4577618878069473,0.47394265337669966,0.9929912082309957
2019-01-01,2019-07-01,0.402144511891489,-0.11300835059144809,-0.9600045824642578,-0.6948652122559018,0.4237593278652695,0.5624253902773546,0.2653824717243639,0.15388266977874282,0.30988165224682446,,0.3989081974967242,-0.1443752951954962,0.4819923535144677,0.8344300272329523
2019-02-01,2019-08-01,0.3797065754404194,0.1385792381722872,-0.546010677303066,-0.36809623481621756,0.7893978234436716,0.9764192954385464,0.05814239277801958,0.08472839097557483,0.16617255585107785,,0.3989081974967242,0.18383117851082606,0.4693578300146361,0.6296094483039818
2019-03-01,2019-09-01,0.3682466372715076,0.4810423362664906,-0.16704572912278337,0.03445733061067102,1.108476018718374,1.4182529588704662,0.012722869711766819,0.06217540885483853,0.13022292939721813,,0.3989081974967242,0.5202015511407101,0.48172187930158383,0.4126044533208685
2019-04-01,2019-10-01,0.1650218075520904,0.5154770058416247,-0.23619107152077867,0.12653668854980538,1.0539347898586224,1.532094023014725,0.12281884600815682,0.10407373114131087,0.21090177827633522,,0.3989081974967242,0.5380729744226472,0.46772833639128225,0.21052967041056223
2019-05-01,2019-11-01,0.3716808187001597,0.8882390664057382,-0.07503340046275397,0.4992987491139189,1.4374109309374994,1.905247666021026,0.2668324232726579,0.17090640359424963,0.3287827651371631,,0.3989081974967242,0.9151311554044967,0.47874883847836824,0.12362140657322135
2019-06-01,2019-12-01,0.3691647183324598,0.865717370833341,-0.09755509603515122,0.47677705354152167,1.4834688630753017,1.9039285943780015,0.2465645367056609,0.15810106991705078,0.3060473839684461,,0.3989081974967242,0.8954730110743635,0.5177177430368918,0.15180255720422806
2019-07-01,2020-01-01,0.2362599837253398,0.5323418866445273,-0.2578359744210168,0.2088838399465942,0.9987805898942881,1.398421596874677,0.08766449323624718,0.09433486268005599,0.19231879431730364,,0.3989081974967242,0.5739228350761348,0.45470090893061044,0.229611953843439
2019-08-01,2020-02-01,0.1846803752465931,0.15772301715513137,-0.6942678160332783,-0.22754800166566724,0.7498947504448026,1.0956415718002432,0.0007266991552712964,0.05893853094209823,0.120129073181139,,0.3989081974967242,0.20504729404335403,0.4832673000611373,0.5061553166033911
2019-09-01,2020-03-01,-0.0801761132071199,-0.22325060439101205,-0.8239900604999129,-0.6869258199217576,0.36824663727150764,0.7092784765921456,0.020470310027529633,0.07381322986044862,0.14592608805570054,,0.3989081974967242,-0.18237958246425498,0.4900734066402025,0.5983217764047339
