Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT
2013-09-01,2013-12-01,-0.0163107733018641,0.4071270954613082,0.01833680539837451,0.20206309026053626,0.6198966085104666,0.6707349594648129,0.17929962870269753,0.305360280521711,0.3025032528339966,13.121582493208573,-1.185259635621966,0.6145473248708526,0.17801114351301736,0.028242887342243183
2013-12-01,2014-03-01,0.0721983425743033,-0.1451392629248462,-0.5562701568365558,-0.375095362631785,-0.0035552559162277952,0.13259983875331566,0.04723563476410393,0.15734928428975434,0.15425257117559504,8.127166295664281,-0.2627600751120574,-0.12096058291589173,0.17399386878516732,0.9020499229028991
2014-03-01,2014-06-01,-0.0402056980780329,0.037973535974092754,-0.34795705165888235,-0.22256651956512719,0.22572280774445885,0.3793998423606251,0.006111992636977043,0.05638471497754351,0.05452734891527038,79.52013605341085,7.233117567431906,-1.294278238297748,0.18026427401540188,0.3964664059335993
2014-06-01,2014-09-01,-0.0019006300588486,-0.12936572791825496,-0.4702610083494131,-0.25956220368551886,0.05930936228662076,0.17406685046785186,0.016247351172308036,0.07219745320262615,0.06823472232749224,4.977860850846326,-0.07876359344128142,-0.10137688975092654,0.1455752446570582,0.762058773235564
2014-09-01,2014-12-01,0.2551637534921269,0.30180811932918405,-0.008243287474014205,0.12010781339889065,0.44327298141204896,0.5970778231709812,0.0021756968643412257,0.04658042588991369,0.04412071624767868,12.034445271006419,-0.5309793474124395,0.3857751282973042,0.1638007325914023,0.40256197960724305
2014-12-01,2015-03-01,-0.1784907206497266,0.20675416823280202,-0.09423543320689265,0.02844292805275217,0.3701884731749359,0.4837247731627515,0.14841362441011183,0.29582250294270496,0.2935989992194822,9.130158856490624,-0.30613071197096,0.25699752944550724,0.1511692707966709,0.017672801400816607
2015-03-01,2015-06-01,-0.3619796751591408,-0.7063121182093319,-1.1381769635009658,-0.9603625540870895,-0.5672776893503872,-0.40588720348626756,0.1185648313369131,0.2661380076549924,0.2619699083402292,27.93266593042597,-1.7886800684683002,-0.36971716989894515,0.20073406655417095,0.966139485514704
2015-06-01,2015-09-01,-0.6613065813612096,-0.5727294035940771,-1.059158144274492,-0.8336027112946734,-0.4301834762699137,-0.23139326849450603,0.007845916421190188,0.05663285110164385,0.05656347417937736,5.325938854596499,-0.4764635332314827,-0.5029623753159282,0.18593163845007138,0.3725157698555387
2015-09-01,2015-12-01,-0.8846061718801757,-0.5771101985563056,-1.035326801579683,-0.8410547600778088,-0.42765685558589817,-0.24362523218138932,0.09455377361039419,0.18014196179664102,0.1747698916419344,8.474386064950034,-1.0874555570636495,-0.39178811757449045,0.1904322016567863,0.11215373845626656
2015-12-01,2016-03-01,-0.4835425102155177,-0.7304662642966565,-1.1656761118283943,-0.9603709143168719,-0.4940173691544526,-0.42742990985695173,0.060971340329522714,0.15769780204632539,0.15388854999343893,8.219122451260139,-1.1546064722810374,-0.5019264869274381,0.1864085753590994,0.8943362248396209
2016-03-01,2016-06-01,-0.2309070414847625,-0.31823189703416044,-0.7743786226352183,-0.5525150340509825,-0.13981542418858212,-0.011383162872029451,0.007625630396723218,0.0614952799638887,0.06082054828575446,6.891015598119328,-1.1426494922337171,-0.09702464569463044,0.18089070631295623,0.6631670525348329
2016-06-01,2016-09-01,-0.1371437538706388,-0.08452202279736248,-0.46211096488157843,-0.24836947807222787,0.0818990454591268,0.18177454452459252,0.002769046581148213,0.04689289960405096,0.04654666748999654,4.624273847807833,-0.8136381320692005,0.04282655856641123,0.1472273142158764,0.37499239824479424
2016-09-01,2016-12-01,-0.3244976139693989,0.1032731100157182,-0.28965217116959885,-0.12191168420264656,0.2782128986593724,0.395539591440782,0.18298779229875126,0.2940920980040633,0.29254606949928286,54.63117494340907,-9.999999999679268,1.5005515802461646,0.14074590154083308,0.032449140174630096
2016-12-01,2017-03-01,0.1182657315096591,-0.4291411360195992,-0.8522202657892647,-0.6769999405631886,-0.21935348981407454,-0.12650422225225566,0.29965427861819494,0.4363028128326838,0.4320744288567272,27.40291838144477,-6.299916931139124,0.6308343296368726,0.16545662917501683,0.998518955974403
2017-03-01,2017-06-01,0.211977293329113,-0.12307292277943094,-0.5726086541746629,-0.40542566490774123,0.10880228018792604,0.22305744892810714,0.11225864731438198,0.23097792436012213,0.23005986177869314,68.14864548337712,-9.999999999988342,1.6606545409546682,0.17833166223073701,0.9408335643239921
2017-06-01,2017-09-01,0.5106385514639378,0.5004090605632673,0.02076555819793524,0.22667627400395285,0.70395615213457,0.8604620043992164,0.00010464248408690036,0.05467796210913613,0.05624091083230236,25.05587382978407,-9.9999999999083,1.8549195050602894,0.13425093308675964,0.5250971510733601
2017-09-01,2017-12-01,0.7058486844918832,1.0288361638005505,0.607619511643761,0.7722293904637922,1.263469329092322,1.4469802324783418,0.10432091179016681,0.20414373476053094,0.2016462602735876,99.99999999999999,3.018305007807947,0.28477606577879677,0.2439801682423091,0.09900764265461043
2017-12-01,2018-03-01,0.5770491780988429,0.33735462009183304,-0.0670151861826806,0.05072212666953846,0.5345146309983235,0.6294002934711582,0.05745348113817583,0.16194940885863118,0.16347497567968644,99.99999999999879,-9.999999999317577,2.202829919515173,0.1882220919837846,0.8811703424321673
2018-03-01,2018-06-01,0.4772563274701547,0.5453605955983248,0.12827297775920232,0.25506413823006335,0.7675058832192452,0.9598594707214199,0.004638191337273694,0.06818903831103965,0.06206249916651225,99.99999999972552,3.370328219486351,-0.3112031742470203,0.24572167008342227,0.4342671184579585
