Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,Dist_Param_1,Dist_Param_2,Dist_Param_3,Dist_Param_4,PIT
2015-01-01,2015-10-01,-1.36920640375493,-0.6039227134900571,-1.983242447501521,-1.4701207309390654,0.4081019758176865,1.087471958399,0.5856591265854221,0.24518530813969236,0.4743231548933588,,0.3989081974967242,-0.5639794293385513,0.8935715269113288,0.19932235630833575
2015-02-01,2015-11-01,-1.4022834113305294,-0.656834733662226,-2.133991204794139,-1.3966807440040085,0.34591792709107905,0.869133426417168,0.555693731037422,0.2588081346014314,0.4973964361483927,,0.3989081974967242,-0.5661138873026116,0.8955486306165524,0.1770513334283124
2015-03-01,2015-12-01,-1.316989762101528,-0.07678662072567732,-1.5302983682571991,-0.970114277065036,0.8701410134640319,1.446625391720158,1.5381038318785285,0.40688638706794866,0.792832391356442,,0.3989081974967242,-0.07532309238155707,0.8561923114949186,0.09384294019070469
2015-04-01,2016-01-01,-1.2747177260280296,-0.2504910001215776,-1.6279635328196158,-1.0641067641098125,0.4349219157544937,1.2429534676021792,1.0490403860610502,0.3165873009684716,0.6144210559734703,,0.3989081974967242,-0.2578764490237839,0.8142724247294509,0.12982961239970633
2015-05-01,2016-02-01,-0.8319374868382745,0.19307471529259604,-1.1779727827398998,-0.57715688022677,0.8129702947285544,1.5149966103964487,1.0506500145171767,0.3084157012404293,0.5964243789297755,,0.3989081974967242,0.13556973303614428,0.7654591873702048,0.12941000230188346
2015-06-01,2016-03-01,-0.8644840978884183,-0.0920254523466113,-1.3882324456401918,-0.8294050630626159,0.6331472923020764,1.479397976843355,0.596692359072283,0.2218326313290062,0.44395544795335373,,0.3989081974967242,-0.09630505338168772,0.7767362745201064,0.1893582828251128
2015-07-01,2016-04-01,-0.3526159316805,-0.24441311168237337,-1.8230744123964193,-1.3261649872556625,0.9228837457467165,1.67709320395808,0.011707850255546989,0.13579887155265602,0.2766942193568422,,0.3989081974967242,-0.24270276095730073,1.032569310276959,0.47926611142225084
2015-08-01,2016-05-01,-0.4409159687146946,-0.5160530650852646,-1.9120117403960357,-1.6604243470900533,0.6529607217374613,1.2874819107267277,0.005645583251000328,0.12596398685831534,0.2691201416808965,,0.3989081974967242,-0.504881767275403,0.9981948564414855,0.5391218450278257
2015-09-01,2016-06-01,-0.3747694568706272,-0.7053953997787854,-2.0687790962559127,-1.6664735404331665,0.31970645818436316,0.855935751233794,0.1093135141239087,0.13950581014247154,0.2908415698074483,,0.3989081974967242,-0.701527032414598,0.9078277258462271,0.6317461932164488
2015-10-01,2016-07-01,-0.2031045228923389,-0.1752148763254357,-1.5326377156195112,-0.9711950755499463,0.5030312413917493,1.359226418512094,0.000777832385626776,0.10437520693067368,0.20957256296244545,,0.3989081974967242,-0.19292713466779676,0.8079143508894223,0.49754961285699345
