Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,Dist_Param_1,Dist_Param_2,Dist_Param_3,Dist_Param_4,PIT
2015-01-01,2015-04-01,-1.1289546816820817,-0.47004606212137645,-1.4251308779926264,-0.9875916293453635,0.09814703177317696,0.42133917386459885,0.4341605689313942,0.2178001363065459,0.4242528118394902,,0.3989081974967242,-0.4577434425833743,0.5280389887310271,0.12274136416350859
2015-02-01,2015-05-01,-1.1889245208247523,-1.0363211187277344,-1.9845490011248579,-1.5374413125065267,-0.5398487748489167,-0.12851050929656438,0.02328779833158414,0.06896240830509617,0.14404950804159067,,0.3989081974967242,-1.0533671217339264,0.5102756798109831,0.39582588036592287
2015-03-01,2015-06-01,-1.042713669218287,-0.843155465516654,-1.8981827343099944,-1.5630089078450204,-0.18854470932029832,0.26994852514574674,0.03982347666462246,0.09351657012939063,0.18761798738535618,,0.3989081974967242,-0.8454448006372172,0.6318748580510856,0.3818604650951006
2015-04-01,2015-07-01,-1.2842046129783569,-1.3496330621305397,-2.1596206052060474,-1.770221293498885,-0.6334003861012193,-0.1478433009670317,0.004280881958459773,0.06632309010417227,0.13879486436726649,,0.3989081974967242,-1.257794061879335,0.5750037885445369,0.5224166425807767
2015-05-01,2015-08-01,-1.4124469369917847,-1.0400566655865973,-1.8948788252537874,-1.5040944843468296,-0.3484157065056337,0.041266539567678784,0.13867451423722915,0.1128444372501443,0.2302944863314362,,0.3989081974967242,-0.9933749131174137,0.5778921720332569,0.24493542476995087
2015-06-01,2015-09-01,-1.4541319195251925,-0.9425066064682852,-1.6250865654081181,-1.4529739717728418,-0.296753059123045,0.1843194414617504,0.26176046096057837,0.15377479858931226,0.3105327936373089,,0.3989081974967242,-0.8879810633709803,0.5501940451587123,0.17748160013640063
2015-07-01,2015-10-01,-1.36920640375493,-1.2044576567426635,-2.173925823818035,-1.8187723439853087,-0.4791884596379249,-0.11202507146750307,0.027142149642111826,0.09269229427217761,0.1903044758164067,,0.3989081974967242,-1.1566013441373781,0.6246807321389752,0.37822465063374183
2015-08-01,2015-11-01,-1.4022834113305294,-1.135984262804346,-2.052524332566965,-1.6258641068228386,-0.6006312515669522,-0.2038538752375807,0.0709152365057703,0.08513941054381814,0.1812135180436296,,0.3989081974967242,-1.1285020369056133,0.5320202907036278,0.31583495946657497
2015-09-01,2015-12-01,-1.316989762101528,-0.7647936654613829,-1.647439805445572,-1.4126652499448937,-0.19047609003354604,0.3013467674213721,0.3049205291446125,0.16202253670289712,0.3227854273874627,,0.3989081974967242,-0.7629601170640924,0.5649806105535878,0.2031975672135642
2015-10-01,2016-01-01,-1.2747177260280296,-0.7308045484200054,-1.5852755613920522,-1.1289888742398446,-0.11304053504845862,0.42423236850225354,0.29584154477565805,0.1898328964809052,0.3672642109216591,,0.3989081974967242,-0.6467886901366959,0.5265093354160194,0.11554811981768669
