Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Factor_1,SHAP_Shap_Factor_2,SHAP_Shap_Factor_3,SHAP_Shap_Factor_4,SHAP_Shap_Factor_5,SHAP_Shap_Constant
2012-09-01,2013-06-01,0.0980377667445964,0.7975979044823351,0.5035856108439025,0.5418155584018998,-1.4394204756308633,0.489384386311644,0.28438300012959083,21.649611161914475,-0.9358963819188623,2.17579785559875,1.3502175271879966,-0.1279526276012355,0.3967174757020686,-1.5709968912969605,-0.577349083477241,1.3299608816405237,1.993471991104112,-0.2014809526596828,0.2827997944763378,0.31472749708948705,-1.6300145217815487,-0.8467504746076813,1.0398932108156984,1.7124995114333963,0,0,-0.08904828710041728,-0.21137071639271235,0.12334373330276303,0.0,-0.017053026191127613,0.1323470467486709,-0.08459303122374238,0.0773047320421123,-0.1219236201782593,0.24754767970623495,0.052608062402854545,0.6884353313659584
2012-12-01,2013-09-01,0.4847944842727732,0.6102139870076684,0.30871275307032237,0.29996231161292014,-1.1670066709025149,0.015730051666268376,0.43831449929257016,99.99999999996328,0.2620922470008821,0.3495017721414473,1.2631040462272496,-0.0553795839522308,0.0386850430989405,-1.2636718808501257,-0.7778272712974932,1.1124663871433957,1.6360150879368263,-0.4189754471568108,0.413935877817493,0.4059396091748035,-0.7212905545245007,-0.2099393911561478,1.6457525223149112,2.11768582104435,0,0,0.015281747114751611,0.058644434472633705,-0.016152044340531958,-0.02644516023978757,-0.08836496883987607,-0.09725256158293438,-0.05620689825556369,0.014174931250159228,0.0,0.11808414393338211,-0.018075338131768308,0.7065257016272037
2013-03-01,2013-12-01,-0.244765757134265,0.4625927076042775,0.45373141991047805,0.4580806712445907,-1.3634585601749534,0.5003559976372678,0.31047033870077756,99.99999999999874,-0.39851127324971686,0.9839899597615627,1.3709835305207905,0.0670906503184021,0.5976094988723091,-1.1188509704681768,-0.5942476581195884,1.6828436392694712,2.2381992885759594,0.2506649681691009,0.2414738066577431,0.2500430569426817,-1.6308638125798856,-1.098687346732889,1.1708307971577625,1.7215431778265877,0,0,0.015736314132685978,-0.18938979469472486,-0.029444257940503735,0.0,-0.04260754283596828,0.07436527470687578,-0.060096393835833095,0.02809772025648769,-0.08372920386050503,0.04687521917815027,-0.010486919361618302,0.7132722918592311
2013-06-01,2014-03-01,-0.318754622346636,0.288012896176563,0.4702911862909956,0.4616147920089615,-1.394744699648476,0.3681668215348006,0.2993147730047939,99.9999999975504,-4.558183690797517,6.3400698940729505,1.2977068530389386,0.0027728372861801,0.4578484761785795,-1.389830137746184,-0.5919368318036965,1.6740174751465275,2.168365536879069,0.2418388040461572,0.28399886807355135,0.2766348505623386,-1.3620662723789854,-0.7673506247518751,1.4143045819892275,1.8577171548785083,0,0,0.02110676481656599,0.06770013873105499,-0.018718345079728044,-0.13082491171081478,-0.09897445246590683,-0.15152245826605706,-0.10787241214651702,0.02532808216674742,-0.02185628697922083,0.01671014527766085,0.0,0.6869366318327783
2013-09-01,2014-06-01,0.2379856456833806,0.4625927076042775,0.3699864082850608,0.3943454002069941,-1.2873456338056777,0.05044833226473762,0.4146323681390354,36.8717312740598,9.999999911140785,-8.933984903363966,0.9405118666484077,0.0495813252518573,0.21803662169252996,-1.4984238476479559,-0.7163923776787762,1.4025339252895284,2.1158333805122,-0.12890790901067817,0.2576973526402856,0.2886329474143031,-1.5581059836971445,-0.9228460665368665,1.165069798417992,1.842654933611598,0,0,-0.042800783130492,-0.34764224713395064,0.12142695548567436,0.0,-0.06792968347065444,0.12200921813406543,-0.13751924887682368,0.023874927679459333,-0.040013683650808894,0.19245045383836237,-0.011804853474964627,0.6505416522044103
2013-12-01,2014-09-01,0.2784321402910923,0.4847944842727732,0.28004257888021455,0.27522750113555416,-1.0311577271938452,0.0425854170136136,0.42460427398563594,10.762967205709074,0.6296621087995435,-0.20316927744176125,1.0726253450164742,-0.0876811076678585,0.06709065031840211,-1.1425528503005822,-0.667268916400797,1.0584919136497282,1.6861278795142582,-0.2965052128861778,0.26564770450378156,0.26289315972554733,-0.9216955295838589,-0.4468935691624014,1.2661328463829127,1.7528718137439656,0,0,0.0,0.12238763155626214,-0.005481664451640247,-0.0053487334701017245,-0.05275026589510733,-0.08524132079030945,-0.10214944177254866,0.007204715620652647,-0.020962543220988398,0.033802405611355654,-0.0030288775900307457,0.5963625786752293
2014-03-01,2014-12-01,-0.6870445050432512,0.0980377667445964,0.5288987821629415,0.5286497183444405,-1.3038811348790125,0.6163541734755679,0.22993005270423406,48.880415516268116,9.999999999999764,-8.432745227768686,0.8560115497739984,-0.3289362236455595,0.25987548019532625,-1.1831687835003988,-0.4074271355831022,1.5235894733852895,1.9961563955885,0.18634715513687894,0.23178759276461597,0.21660365560099604,-1.6435211033593686,-0.8635023764467915,1.0604503486179657,1.3341596057462708,0,0,-0.06264629848271278,-0.2447103860715594,-0.013069117851613493,0.0,-0.04530662880983796,0.055760649333124745,-0.10780697415086396,0.011769930021037545,-0.06660197475594141,0.04990563582406047,-0.019997235570565063,0.5407401672594677
2014-06-01,2015-03-01,-1.5561526927009812,0.21333668824284518,1.0902301013846478,1.1128291697011878,-2.2468866518944774,3.1310926692729657,0.07526815609184655,5.635375970127221,0.2133490811487702,-0.14477160526798344,1.0119187176629931,-0.8784672275139016,0.44864980819396827,-1.2698268801668173,-0.5560491416814806,1.2534638348312477,1.9791906715059149,0.28864729201183437,0.6387789680303593,0.6415858185383262,-1.1508248469418338,-0.7683701757784184,0.8621433092059279,1.6346761485677943,0,0,0.0,0.07204742211760622,-0.017477521680721423,-0.11088409035807836,0.06354564509260674,-0.07838614109824389,-0.010332240527272524,-0.013399462026796054,-0.018056455595737445,-0.08392707862020479,-0.012538691798330125,0.4227453027380168
2014-09-01,2015-06-01,-1.0353911030505238,0.6382980436834865,1.2578491112739512,1.2659688835279008,-2.354283296598303,2.801235359895219,0.061375405556010176,9.711204439714306,0.8430123777367459,-0.17824588238075775,1.1585219858020974,-1.042713669218287,0.2125531908322209,-1.1122179793447984,-0.5538584463927521,1.2673540015406992,1.928782601833401,-0.266170341930394,0.8495679367341997,0.8538926451997007,-1.2099411977893038,-0.6136234407472658,1.1480746842977858,1.8200145819808,0,0,0.00718517041222351,-0.03534092445165361,0.06775564732516122,0.0,-0.05584847723886863,0.12012666624167763,-0.07961727730577524,0.04093878020913121,-0.0708704268725357,0.14133415879574668,-0.023955547475313713,0.5265902740436932
2014-12-01,2015-09-01,-1.221828787548418,0.2784321402910923,1.0429977387915919,1.0594368975698192,-2.196366856108906,2.250782851601868,0.05926643786586183,6.813765421062418,0.8996047873617303,-0.5593900487213093,0.9272992620844782,-1.4541319195251925,-0.3289362236455596,-1.3838079662782832,-0.9075517605112715,0.6474503588364178,1.3196637007536263,-0.5377603288638788,1.2837471644301381,1.3082144050464444,-0.8466136828777682,-0.371573560459737,1.179085098899009,1.812788590555865,1,0,0.04490113064416963,0.0328167575007457,0.0,-0.005161060736539991,0.04330520950198436,-0.07728981618390023,-0.06976293024778162,-0.0177733900616298,-0.015237341316832298,-0.061190943699463936,-0.027177212113810315,0.43100173700415084
