Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,Dist_Param_1,Dist_Param_2,Dist_Param_3,Dist_Param_4,PIT
2015-01-01,2015-10-01,-0.7572129780924364,-0.06863261610217108,-1.0950137045694142,-0.6961533437099446,0.6006088878808491,0.9553842493208318,0.4741429149186448,0.2008696942522382,0.39472985511522596,,0.3989081974967242,-0.08850253103960361,0.6269366022282986,0.1682112366011703
2015-02-01,2015-11-01,-0.9613875482682666,-0.23911545371895215,-1.3614216273864166,-0.9382861046926649,0.33420096506384667,0.688773002522769,0.5216769785646538,0.20180992918343574,0.3956098921742272,,0.3989081974967242,-0.30905238702871807,0.613623011868636,0.1704153723607928
2015-03-01,2015-12-01,-0.8846061718801757,-0.10315145433645873,-1.1973829116306511,-0.7829826188489264,0.7380024818485431,1.1162865231067798,0.6106714755713305,0.25570397896619385,0.5038696414693818,,0.3989081974967242,-0.04017699524561722,0.68892876060441,0.12661293491788014
2015-04-01,2016-01-01,-0.8913308118217778,-0.4259546182411533,-1.2563822268065294,-0.9089299153394848,0.18622524728522882,0.8631185973070108,0.21657500155159082,0.1538565077456966,0.300477432972838,,0.3989081974967242,-0.3491739775256538,0.6098750942170751,0.18058153151508222
2015-05-01,2016-02-01,-0.4777355470935163,-0.25440705538155584,-1.1227497147255625,-0.7269281113998716,0.27644182437738246,0.7818803190653867,0.04987561521033919,0.08124355324751865,0.16912397353238598,,0.3989081974967242,-0.23241016290803848,0.5743457537702864,0.3205575129596493
2015-06-01,2016-03-01,-0.4835425102155177,-0.23679691606721676,-1.0208584784752617,-0.6687496364028434,0.5206312867119145,0.8895797766050901,0.06088338823159804,0.09097967013112827,0.19209921546668163,,0.3989081974967242,-0.15471708065965153,0.5861334805539746,0.30612310550288213
2015-07-01,2016-04-01,-0.0345979297843968,-0.5413655449021171,-1.3788412661506655,-1.0622827208925933,0.26738227464804254,0.6529149266097747,0.25681341573210187,0.14516913293196942,0.28517678886804665,,0.3989081974967242,-0.46077196559767075,0.6210019683545036,0.7294420080507085
2015-08-01,2016-05-01,-0.078091993123941,-0.6228845035713526,-1.277709185441367,-1.1147044814737939,0.1993767400862544,0.5284585699961837,0.2967988794395931,0.13267461509092748,0.2652055343141796,,0.3989081974967242,-0.48815408861388265,0.5781651573276163,0.7211977208541774
2015-09-01,2016-06-01,-0.2309070414847625,-0.6500231172289261,-1.423951821160685,-1.1111750814102095,0.22227171963802306,0.7422986668370157,0.17565828494718752,0.12556436476696115,0.2427390565611179,,0.3989081974967242,-0.5200478812362326,0.6459328190831958,0.6841865823904183
2015-10-01,2016-07-01,-0.0341674115764689,-0.1902370502421924,-0.9458446419648325,-0.6028150969101809,0.48322556226843283,1.0258093403708202,0.024357732113249493,0.07146990944514796,0.14727425722562976,,0.3989081974967242,-0.10891574703010175,0.5749328660497262,0.6105776794607325
2015-11-01,2016-08-01,-0.0035302097705525,-0.17772187534754735,-0.9175526096662168,-0.5921221681292721,0.30993802348104893,0.8954018690269017,0.030342736356487616,0.07136686130091681,0.14669219373715464,,0.3989081974967242,-0.1521155036657003,0.5183404668271284,0.6562732777165792
2015-12-01,2016-09-01,-0.1371437538706388,-0.22424112365690968,-0.936275783783591,-0.7391079065810935,0.45963716448609304,0.8999440818219353,0.007585951823686413,0.07039419614914348,0.14567377087817826,,0.3989081974967242,-0.15150915189267103,0.5568365196240459,0.5461577254299501
2016-01-01,2016-10-01,-0.2647019222216329,-0.32207107105888255,-1.2393472991994336,-0.9341295585908966,0.1576836772929191,0.4664910541515077,0.0032912192383105017,0.07646676571464285,0.15368750297850556,,0.3989081974967242,-0.39732950838850417,0.5427731607056006,0.5617698150606308
2016-02-01,2016-11-01,-0.3096467326607843,0.14861146225557675,-0.8244012116682242,-0.5212033417099703,0.5250750116798208,0.8350764541948679,0.21000057320800156,0.11367672904609485,0.22417337341513635,,0.3989081974967242,0.03115290834176215,0.5254460426851149,0.28725240261511503
2016-03-01,2016-12-01,-0.3244976139693989,-0.022390546034234377,-0.7985692161573386,-0.5000219123523664,0.652490506657788,1.267697694304417,0.0912686804963821,0.10995148460036666,0.22751135222398383,,0.3989081974967242,0.07510575790856346,0.6109511281954453,0.2933758981217797
2016-04-01,2017-01-01,-0.2193919160335511,0.4008357200556923,-0.37762747483904846,-0.019741378876428683,0.7760151699378603,1.3831133858746014,0.3846823205688509,0.20791078055375087,0.3983746696154606,,0.3989081974967242,0.40844640148612055,0.4836305392267345,0.08463512014291275
2016-05-01,2017-02-01,-0.0934193881882983,0.08711573535142847,-0.674736868897341,-0.3096854539125893,0.44664414650146256,1.0169587789359724,0.03259293083150441,0.059871572757010896,0.12617592014357248,,0.3989081974967242,0.07902829212526659,0.48821606352302277,0.3538927884777552
2016-06-01,2017-03-01,0.1182657315096591,-0.04246782071160027,-0.7328816484406531,-0.48592596678087574,0.5665474534532808,1.0806534181498766,0.025835274809664313,0.06559272674685071,0.13832083814217516,,0.3989081974967242,0.02859609719704165,0.5223807946247232,0.6024587932287253
2016-07-01,2017-04-01,0.1239956835564548,-0.37504081216548363,-1.1309123086313067,-0.8359486250706816,0.1303976825225206,0.576620169714559,0.24903742406243226,0.1406232797474442,0.2802996864948325,,0.3989081974967242,-0.34267423368916394,0.5197352859088452,0.7941241550793496
2016-08-01,2017-05-01,0.2363944157873554,-0.4489700306170797,-1.1395632266438582,-0.8633835550259761,0.05646846407092454,0.48304542708486053,0.46972442439525774,0.1986874240727565,0.38584138486747593,,0.3989081974967242,-0.3858306399025614,0.50098863276241,0.870330606059123
2016-09-01,2017-06-01,0.211977293329113,-0.4942617534834603,-1.110278747815867,-0.917991265272633,0.1186212230772199,0.7683849745639151,0.49877359124273213,0.19175638486931218,0.37176468574302945,,0.3989081974967242,-0.36996885091378867,0.5480167757209953,0.8389217762488647
2016-10-01,2017-07-01,0.3411499143932239,-0.3288686854214795,-1.1757317097628395,-0.785624306254995,0.3420960686028706,0.8377856711086373,0.4489249240976558,0.21351963887575806,0.40741341708625955,,0.3989081974967242,-0.2706344516002262,0.5615987879566682,0.8441502625883484
2016-11-01,2017-08-01,0.3939075833012673,-0.4152633939211725,-1.2236691325564486,-0.8806395875017969,0.2054010716768168,0.7165642097853316,0.6547576703791181,0.26073982190112266,0.5017613948977228,,0.3989081974967242,-0.34898759549776237,0.5492688999807877,0.8777483917186906
2016-12-01,2017-09-01,0.5106385514639378,-0.2933529231380127,-0.9532470761785204,-0.6879560056054501,0.47020579489673864,0.8010719073332082,0.6464022912326188,0.2159698433775642,0.4251405923456103,,0.3989081974967242,-0.1644133360306136,0.5347426507522896,0.8560542408665194
