Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,LogS_direct,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,q05_YoY_timesafe,q16_YoY_timesafe,q84_YoY_timesafe,q95_YoY_timesafe,Violation90_YoY_timesafe,UpperViolation95_YoY_timesafe,SHAP_Shap_PPI,SHAP_Shap_real_turnover,SHAP_Shap_retail_turnover,SHAP_Shap_Manufacturing_EU,SHAP_Shap_Vol_loans,SHAP_Shap_Exchange_Rate_CHF,SHAP_Shap_gdp_index_ch,SHAP_Shap_gdp_index_eu,SHAP_Shap_Saron_Rate,SHAP_Shap_oilprices,SHAP_Shap_EU_fin_spread,SHAP_Shap_Wage_change,SHAP_Shap_unemployment_rate,SHAP_Shap_infl_e_next_year,SHAP_Shap_kofbarometer,SHAP_Shap_variable_mortgages,SHAP_Shap_M2_change,SHAP_Shap_M3_change,SHAP_Shap_CH_2int,SHAP_Shap_Business_Confidence_EU,SHAP_Shap_fin_spread,SHAP_Shap_M1_change,SHAP_Shap_infl_e_current_year,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_headline_lag_1,SHAP_Shap_core_lag_1,SHAP_Shap_headline_lag_2,SHAP_Shap_core_lag_2,SHAP_Shap_headline_lag_6,SHAP_Shap_core_lag_6,SHAP_Shap_headline_lag_12,SHAP_Shap_core_lag_12,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Constant
2012-09-01,2013-03-01,-0.3366209579754198,0.5806433014406309,0.5395001453078063,0.6015962494223874,-1.5885052550302239,0.841373721602076,0.3261777489874625,99.99999999999997,-8.068681646884796,12.423235371523608,1.4804074315043325,-0.5953826692453035,-0.13675053953727812,-1.6715098166971032,-1.2064076741352459,0.5540493204335917,1.244683844785399,-0.4270721902575936,0.2058897139947744,0.21910002468046044,-1.9444395736881326,-1.3760513876572986,0.2676226764803466,0.7733838835221256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03495061582616794,-0.5170151572130932,0.04514605485503175,0.02617961990380252,-0.05037981765592477,0.0,0.05906307533547072,0.0,-0.06957019364237745,0.0,0.0,0.0,0.26828128825505826,0.0,0.03103980980514995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043685709141779425,0.0,0.0,0.0,0.7791635284819016
2012-12-01,2013-06-01,0.9850075444305162,0.2585334491625346,0.6086447134629633,0.5862279674507268,-1.564188062690269,0.5277646110954324,0.7319324179542965,99.99999999978515,-3.053948645343044,4.777248692690907,1.55909888917877,-0.1279526276012355,-0.4911896752352263,-1.9521342596782176,-1.594077950134487,0.18409753704355947,0.7665226145250337,-0.6204563998164936,0.18858198628850642,0.19815256937706865,-1.335947695877399,-0.9796523687676871,0.6901340970036937,1.1040513746435676,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049090650985164026,-0.5633822813310955,0.038374010274024706,0.0,-0.03939301199724588,0.0,0.02932008295128008,0.0,-0.06744567661869733,0.0,0.0,0.038544099502029965,0.0723943433496441,-0.02928229618216343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03856595703550316,0.0,0.0,0.7899288731644188
2013-03-01,2013-09-01,0.225861790070958,-0.25684536747956344,0.4109434921333148,0.41852374973661505,-1.4025563190376973,0.2330061999505039,0.6165020195735225,99.99999999903304,6.321758656113484,-9.031748617660298,1.3886062231969571,-0.0553795839522308,-0.2967331627274916,-1.499988338849434,-1.1419320293057034,0.49162600554257807,0.8754149897230865,-0.1683104789877099,0.4404249954582168,0.431825512594652,-1.938195943485949,-1.5671445641388893,-0.04456770057814576,0.35812997261203877,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04200193592891621,-0.8157071702000547,-0.04851652147430408,0.0,0.0,-0.025558086221902598,0.12814704591024806,-0.037349649274141694,-0.07146580492346696,0.0,0.0,0.0,0.0,-0.03803637763347732,0.0,0.0,0.0,0.0,-0.017874990450534887,0.0,0.0,0.0,0.0,0.0,0.0,-0.04606210197044554,0.0,0.0,0.0,0.7575802246874325
2013-06-01,2013-12-01,-0.850826243793712,-0.1484175641317975,0.49906313644128164,0.48015555954616995,-1.3334049240970822,0.49337795326439393,0.24723725915021988,99.99999999992154,2.026529358408781,-2.457219386458461,1.1955788347853777,0.0670906503184021,0.41829499014935934,-0.657293644247936,-0.12311293791436029,1.1168801626146418,1.4656044530791945,0.4925037722152581,0.16876291801701646,0.1665103403462509,-0.7069092021896138,-0.2975359407090572,0.890364932177593,1.2252858446758388,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02692761656264568,-0.07946808800080223,-0.4917745347842432,0.0,0.0,-0.028363606281468647,-0.02006460751876199,0.0,-0.040770896257636045,-0.053976348689795,0.0,0.0,0.0,0.0,-0.05476929419761268,0.0,0.0,0.0,0.0,0.0,0.0,-0.019250820812915403,0.0,0.0,0.0,0.0,0.0,-0.03893304569193975,0.0,0.0,0.7058812946660231
2013-09-01,2014-03-01,-0.2203161154985977,-0.1484175641317975,0.3277321707049162,0.3455339274629721,-1.255570399670111,0.005169401688644408,0.49219226422833884,99.99999999999962,-5.031122402753959,6.43480260723366,1.3139329140142129,0.0027728372861801,0.038722112969580294,-1.1315067314040306,-0.7330431445788044,0.7373072854348628,1.0704037652955947,0.11293089503547904,0.18996483782687873,0.1956617800742753,-1.351832944441771,-0.9614120802962312,0.4665788831764146,0.7870069847668273,0,0,0.0,0.0,0.0,0.0,0.055443760796619945,0.0,0.0,0.0,-0.06779128354809054,-0.5966123059101629,-0.09018028118705705,0.0,-0.03639138334252104,0.0,0.07209641882021092,-0.032144956430411424,-0.13856619659190517,0.0,-0.019096184540878594,0.0,0.0,-0.0680875627232483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7729124105256465
2013-12-01,2014-06-01,0.9499888942974266,0.0049498358883681,0.6654142568820105,0.6699647317799295,-1.5300134072839506,0.89309882191868,0.8216575075792877,99.99999999999999,-1.217541769140957,1.306582250280966,1.2031637518074567,0.0495813252518573,-0.42293820395267195,-1.652836444069905,-1.0458695217133496,0.0752343572641756,0.5219755306256464,-0.425413121896856,0.21454168355181308,0.21729212833258615,-1.3638160263144439,-0.826155319344668,0.2894108389097311,0.6673644290109153,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05227511606966009,-0.4834914626583558,-0.07548289831723706,0.0,-0.016764177336141044,-0.016221266133589318,0.05568390532493978,-0.029871670126960636,-0.09539101162608582,0.0,0.0,0.0,0.0,-0.060893209286870774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10215806459828605,0.0,0.0,0.6774986775200428
2014-03-01,2014-09-01,0.0449539001628807,-0.2788999619316001,0.30055969349342804,0.2888764176596386,-1.0353712642075865,0.104881323993511,0.629143753797378,11.660767550718903,-0.46273390931881075,0.1867139683219493,1.043122258138598,-0.0876811076678585,-0.24960803871509893,-1.337581379922348,-0.7306144575657925,0.29113857773264523,0.6648450368982317,-0.11015805774929888,0.3981184545461186,0.4057202319817753,-1.7979336997813178,-1.1909667774247623,-0.17242458928180882,0.17448636006196042,0,0,0.0,-0.010194307777627616,0.0,0.0,0.0,0.0,0.0,0.0,-0.04868705632926154,-0.5454653328049797,-0.10763073487993773,0.0,0.0,-0.006294965195145941,0.0,-0.023553428632589093,-0.1083358180537915,0.0,0.0,0.0,0.0,-0.07276822032374046,0.0,0.0,0.0,0.0,-0.01571787323187345,0.0,0.0,0.0,0.0,0.0,0.0,-0.022662332476188478,0.0,0.0,0.0,0.6824101077735353
2014-06-01,2014-12-01,-1.6078613415885457,-0.2203161154985977,0.8904502606742362,0.9279887046120009,-2.0490839837697163,1.9252817544450047,0.09371486429090252,4.874177159363098,-0.2764515629156468,0.017739045238274197,0.8584214793179895,-0.3289362236455595,0.36483638939941443,-0.7528327723110095,0.014838431675823216,0.8715692485784743,1.25081954969124,0.4749944471487133,0.281956886696361,0.2925260083835855,-0.902910225996715,-0.19127034524176167,0.6518220719479828,1.005974550651947,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04625310093866776,-0.5250244241770885,0.0,0.0,-0.03907942407019107,-0.005387801443264546,0.0,-0.026649409775539146,-0.10108803533356907,0.0,-0.005230789465292762,0.0,-0.003993800069302144,-0.06210948819536447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053341467338603434,0.0,0.0,0.6478416253082852
2014-09-01,2015-03-01,-1.801888355190684,0.0295352045407426,1.2755357484767393,1.2958803999398303,-2.7169392985065213,3.3541122551393303,0.0443531220267948,5.625210699934173,-0.2464981657822011,0.21770282731818688,0.8405081013303211,-0.8784672275139016,0.03724455235181165,-0.8234970895328431,-0.4045952401761532,0.49747139723015366,0.7989575868395957,0.02247695008144035,0.5404028050143556,0.5490483409512928,-0.8722904092224759,-0.5122350935434525,0.3887033773775528,0.5943332650617175,1,0,0.027829157841212288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046724545467547965,-0.42586065375320165,0.04922867813011548,0.0,-0.045672523711280846,-0.01077736656453776,0.0,-0.021490662844698694,-0.06346369114399712,0.0,0.0,0.03412411715770402,0.0,-0.05521877351847303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587561468415448
2014-12-01,2015-06-01,-0.4775659968480283,0.8475587712249322,0.8182694510110768,0.8295424781834901,-1.9702463842612095,1.7559556509604175,0.11678562723115463,7.810465332600711,-3.4551232476622844,3.123304114506474,0.6341830412566983,-1.042713669218287,-0.38015128518180674,-1.2718597209999989,-0.915246701145886,0.0037889327199280842,0.2343456142321012,-0.8039306707942728,0.8744701909757508,0.8860872455358292,-0.7073511845988976,-0.35403557226006566,0.537614479446642,0.7703238142836357,1,0,0.0,0.0,0.0,0.0,0.02314275747020228,0.0,0.0,0.0,-0.06255808521758191,0.3419083447651764,0.030683417951563735,0.0,-0.0430490410474542,0.0,-0.03716804014709749,-0.025778751075817435,-0.07447345874692049,0.0,0.0,0.0,0.0,-0.03700819981135316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07396325171116915,0.0,0.0,0.6578965753730452
