Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,Skewt_df,Skewt_nc,Skewt_loc,Skewt_scale,PIT
2015-01-01,2015-07-01,-0.6049125622189067,-0.07819699777673605,-0.664899444722078,-0.47911338203778797,0.19312247022147444,0.37185646005752915,0.27742928582563436,0.15683804166979676,0.3164236631133531,28.181941761434903,-9.9997955923204,1.8564338792616626,0.19426305811204694,0.09359266809552946
2015-02-01,2015-08-01,-0.6894260284991738,-0.18394769543448322,-0.7833542313449016,-0.5820873909002877,0.09390957041220455,0.25379262852940343,0.25550834519785826,0.15213021342614566,0.3067537196188806,21.437682163399746,-5.663296456925683,1.1574264402475631,0.23766786462473355,0.0946336039135693
2015-03-01,2015-09-01,-0.6613065813612096,-0.11053192444401282,-0.701053123383133,-0.49995535867578056,0.15476956067645986,0.33570278139647414,0.3033527227022558,0.166401031830319,0.33550249296578477,25.694117522210163,-6.119782598287413,1.3048005772120355,0.23473861347481784,0.07650175994908086
2015-04-01,2015-10-01,-0.7572129780924364,-0.6989481124675123,-1.2766484014440138,-1.0457286930040333,-0.4326910605455759,-0.19836177052781068,0.003394794566290457,0.045930298966330815,0.07708667892504441,12.767697772412474,-0.6636072414600608,-0.5127477790665692,0.3089411749668268,0.45584137908228506
2015-05-01,2015-11-01,-0.9613875482682666,-0.7326109767754385,-1.361054520321403,-1.1301348118814225,-0.5135263128019929,-0.2827678894051999,0.05233871966401306,0.06034527297601569,0.1142300374129148,26.279746104989957,-3.892206185344727,0.3400291992160442,0.28559915510383377,0.30003325040729445
2015-06-01,2015-12-01,-0.8846061718801757,-0.5170387797929443,-1.0947390687694458,-0.8638193603294653,-0.2544995266466011,-0.04034736262941152,0.13510578772580845,0.09987832326128943,0.210300300791215,11.283738965532272,-1.846378814478035,0.008704534356139498,0.28652115953579665,0.15637261261660526
2015-07-01,2016-01-01,-0.8913308118217778,-0.8638193603294653,-1.65392638911932,-1.090388269859499,-0.5046874429200265,-0.13170412472659837,0.0007568799632138631,0.04191748176716152,0.08067336640452885,4.16948805875532,0.15757286244759836,-0.8815648073480661,0.2903046469083432,0.4249442655244775
2015-08-01,2016-02-01,-0.4777355470935163,-0.6071249205374052,-1.096193491538866,-1.0162995208203185,-0.3006200233121883,-0.05904663166456103,0.01674160996020214,0.05588157213850194,0.1152954654814207,9.734818238508865,0.5090757692679598,-0.8219404648589758,0.3225635821297413,0.6971234698604889
2015-09-01,2016-03-01,-0.4835425102155177,-0.7436076893229782,-1.1503751523626704,-1.090388269859499,-0.4175501652852631,-0.11322829248836541,0.0676338973841955,0.07792436499790859,0.1585541726474885,10.590495359671404,1.4050127526920158,-1.1950225043728493,0.30760150777487405,0.7774558069838033
2015-10-01,2016-04-01,-0.0345979297843968,-0.3168573036353983,-0.8024190260173647,-0.7476908941240978,-0.09456729406664977,0.183980229816893,0.07967035412675945,0.10236934116727182,0.20568842290731904,99.99999999968527,0.05090113663959854,-0.38653751688472854,0.3056352159143217,0.8630477892040249
2015-11-01,2016-05-01,-0.078091993123941,-0.3922489114244865,-0.9221874773158056,-0.7611774311815367,-0.1666061255140683,0.07536835651134055,0.0986945693160956,0.11734908918483541,0.23280614065348215,99.99999999999996,2.2425799015668018,-1.1109918539560724,0.29401058298408456,0.8896634132768317
2015-12-01,2016-06-01,-0.2309070414847625,-0.661853052430672,-1.150921623432133,-1.0665155045547436,-0.40386982052895704,-0.14909144986340717,0.185714464350192,0.15295300504739762,0.30554617455130245,99.99999999999999,-2.602409485896503,0.1371389703794433,0.3193756526552578,0.9262054467340258
2016-01-01,2016-07-01,-0.0341674115764689,-0.4260954446624332,-0.9513176943249491,-0.8669115754475597,-0.09549501026535623,0.005448881994616184,0.15360758311863273,0.13107999977974924,0.27211913089766465,61.837224220797694,-9.999999995715175,2.027012982966841,0.24706474931234007,0.9116448828810167
2016-02-01,2016-08-01,-0.0035302097705525,0.05749355646553764,-0.5319172079173207,-0.35803885158625093,0.3116318052050815,0.41852167542559826,0.003723900045636975,0.038845860016535,0.07021451083092684,34.074850324693585,-9.999999996381863,1.8881315169432522,0.18478793908484561,0.46320950237412667
2016-03-01,2016-09-01,-0.1371437538706388,0.10586825416734055,-0.48354251021551775,-0.2945549061211139,0.35583038346072016,0.43801959607284896,0.059054836050650934,0.07057575895082163,0.12196945375785745,32.306818187768,-9.999999999999998,1.854978532167053,0.17695966079920145,0.2496556387079023
2016-04-01,2016-10-01,-0.2647019222216329,0.21630600871125336,-0.3433539851772416,-0.15436638108283773,0.5003583530040601,0.6536553775804421,0.2313686296203363,0.14818307094989172,0.29747470708092044,66.18760750032547,-9.999999999999998,2.4366146052497717,0.2234543494497244,0.07844137111088491
2016-05-01,2016-11-01,-0.3096467326607843,0.29532555721401005,-0.26707959721834484,-0.078091993123941,0.5764694159040573,0.6488526155975058,0.3659914715163522,0.20871654506093162,0.41953311915886915,36.419098636435585,-9.999999999999998,2.0709605903415254,0.17755860561598605,0.034947244633154954
2016-06-01,2016-12-01,-0.3244976139693989,0.3450311193813782,-0.2303605704153,-0.041289472410888095,0.6133517677660016,0.7666487923423837,0.448268724782296,0.2357752111158983,0.46851801427838935,30.622350290146297,-9.999999999310926,2.170886039102063,0.18202473037252195,0.034162792679662754
