Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT
2013-09-01,2014-06-01,0.0495813252518573,-0.2830384903752349,-0.8815870797796113,-0.5192929829738767,-0.009954765310364627,0.3180529022205115,0.11063594174780081,0.2023678757908661,0.1999819260088599,4.4838497065112195,0.5877442256500551,-0.4405334318015705,0.2573969143945901,0.8494888101347093
2013-12-01,2014-09-01,-0.0876811076678585,-0.12432067884283499,-0.4501306658354429,-0.25818890182497345,-0.007656994948200713,0.0948267057347732,0.001342458175886168,0.03059762698867106,0.02993019686163211,3.0244817267466075,-0.8585219012553164,-0.01995762262905685,0.09541287285601828,0.578598199622224
2014-03-01,2014-12-01,-0.3289362236455595,-0.1323258541352355,-0.37725583374228133,-0.22706680205826346,0.011613045578867415,0.1455800970138662,0.03865563739898615,0.14905539854920083,0.1443811659602469,2.7133804971518862,0.45624117036305323,-0.1758973060643117,0.10723306670195833,0.06200912310273864
2014-06-01,2015-03-01,-0.8784672275139016,-0.24875010090638128,-0.4695606315867964,-0.3657092335238934,-0.14903637359488825,0.025911897669215478,0.3965436595428318,0.5395656717837318,0.5159441547738836,2.0000000328002936,-0.5677735664944982,-0.16481079899617634,0.1072081029244776,0.024560400783291924
2014-09-01,2015-06-01,-1.042713669218287,-0.8118493025339051,-2.001376076098225,-0.9703307494859604,-0.6263328416615426,0.16627769067717724,0.053298355804580755,0.1569396684482075,0.14157437806965822,2.0000000033512193,-0.033993842106326486,-0.8060477617865613,0.23693397358805862,0.22070119206249927
2014-12-01,2015-09-01,-1.4541319195251925,-0.8938310915355193,-1.1834637056939195,-1.0419091342165154,-0.7312063466102068,0.5787440772867534,0.3139370178459133,0.48248464644068195,0.4702536376393592,2.2578590472997973,9.999999999995895,-1.386734309251504,0.039960401321863605,0.0
2015-03-01,2015-12-01,-1.316989762101528,-1.6860049406436137,-2.0468830821870987,-1.9075220916323856,-1.3029192346058964,-0.3062211833459897,0.13617220199444735,0.25138188857030674,0.2122457557083495,3.4076474799995267,9.99999987795263,-2.529638663693517,0.07570536287994058,0.7825457584092128
2015-06-01,2016-03-01,-0.8644840978884183,-1.054590414488211,-1.7726705115126238,-1.59405364412076,-0.4947402954819682,0.16767541748025644,0.03614041161114062,0.1413611681395674,0.15449789920162546,12.927073896638978,9.99999997003145,-3.3621650631199875,0.2232282191541821,0.649288481375763
2015-09-01,2016-06-01,-0.3747694568706272,-1.189210814724425,-1.862185606884683,-1.649966124357158,-0.6952382072682836,0.06485417161236784,0.6633147253827377,0.5669171771935054,0.5493030860614311,7.23762092735557,2.6403332821082217,-2.1468068507993636,0.34248736164859994,0.9251810114107635
2015-12-01,2016-09-01,-0.181689804921703,-0.5134702733418631,-0.9404532928242078,-0.7154461301050522,-0.2308668523388807,1.5560895409239597,0.11007827922510087,0.2276796466314671,0.21178776951371084,2.0000000065434453,1.9320888845772088,-1.0720633555766077,0.23493539289639453,0.7462568898621735
2016-03-01,2016-12-01,-0.0067578301338855,-0.5531291352874343,-1.447298587130485,-0.8240978624494077,-0.3050801126503513,1.0132156237254837,0.2985216030951924,0.39476576232449717,0.35887363586396076,2.0000000477922244,0.7130226545130225,-0.8150511263709763,0.28258625350318317,0.8677982599449946
2016-06-01,2017-03-01,0.5662310222083633,0.18864380525905655,-0.25690634914657906,-0.008772502081829447,0.2929263312630949,0.44816144899755955,0.14257210640352283,0.31431640264040894,0.3000290087713964,2.000000000880819,0.09134695463552422,0.14313501220955194,0.1322991856741891,0.9510051016125861
2016-09-01,2017-06-01,0.197006545721301,-0.48573428687686593,-0.7546265760188875,-0.5769091488186322,-0.36307279650636193,-0.17562025437334172,0.4661350444968383,0.5849251172458029,0.5720978299322429,2.0000000321191793,0.31735539124324963,-0.5223983395380909,0.10013492366454446,0.9848692125524505
2016-12-01,2017-09-01,0.6499245207629123,0.29985803936985966,0.05275403405245688,0.15998394922675208,0.4122408806081972,0.5844975121693315,0.12254654139491246,0.284075571292291,0.27526511944934545,2.0000000028120866,0.6559421704379402,0.20015391022249818,0.09508353783707503,0.9479498444616006
2017-03-01,2017-12-01,0.8352077270444624,0.5250265374928447,-0.8758201350119696,0.3019815661408305,0.650293394113044,0.6964165182561592,0.09621237035165664,0.2692033770879222,0.2163877233956469,2.0000000091010013,-2.6536996713711445,1.019299870764329,0.15486107606080785,0.9178593907540569
2017-06-01,2018-03-01,0.7922465951253344,0.052727122234749374,-0.3064555432033056,-0.09245391681981607,0.8351356799080918,1.223503654687675,0.5468890507843686,0.4867647732912526,0.4273855522750031,2.000000017636845,0.5407100299733718,-0.2242389515390903,0.4956524350253775,0.8220230174201408
2017-09-01,2018-06-01,1.1400673781712278,0.7565460587903126,0.30537886478386106,0.6452064453541835,0.9629717738800863,1.5020870345084572,0.14708860241967803,0.26426266009502725,0.26032884079666374,2.0000000005360024,1.4285892796583806,0.3551908215642523,0.20727716069580043,0.8286122433988211
2017-12-01,2018-09-01,0.9846101138386132,1.2574917480821475,0.8661349573220696,1.1269302401451364,1.4244942120406037,1.7686769565760119,0.07446438630742203,0.20854635893778523,0.19097002568056284,2.0000000284519293,0.5745446849430093,1.1652102262415842,0.1366360997922704,0.0655819554739443
2018-03-01,2018-12-01,0.6891110180748505,1.0536891105657828,0.6030335760983128,0.9009305402660287,1.211954556320921,1.3492210470654156,0.1329171855243268,0.27710423828587577,0.2638282716917626,2.0000000135412557,-0.46450359752970594,1.1380437593345212,0.1290389700647681,0.07077928715608058
2018-06-01,2019-03-01,0.7264280628502817,0.3100228760794693,-0.058028811236655486,0.12027200361366364,0.9532854672650934,3.1715685953164336,0.17339327956963516,0.24133967270489118,0.2514319382096519,2.000000006624236,2.512946383866968,-0.46055219878627873,0.25996238861770615,0.7246150861592797
2018-09-01,2019-06-01,0.5984537326090056,0.6700238100559625,0.3363663155252703,0.501017703579673,0.9631005826770913,1.8180604721250067,0.005122275985763405,0.063550637929248,0.1122494192193437,2.00000000471107,2.0189243637334235,0.06824158086922472,0.23160867770208618,0.48547864316558786
2018-12-01,2019-09-01,0.148203431847449,0.3515482093121941,0.20348472183821398,0.23372089795232864,0.4860694528813658,1.2662844948550143,0.04134909852218671,0.15542763163987178,0.1229922507150639,2.000000011479425,1.3890984276508476,0.00964029458717189,0.19494224448929967,0.23490698984642872
2019-03-01,2019-12-01,0.1556449901822354,0.780472719423541,0.006978097241257197,0.45656124817225563,1.026574160286131,1.2253815171319107,0.3904096912288463,0.4054530371681062,0.3945929950141771,9.541125298730524,-1.5288245459776075,1.1837546856104677,0.28429202255114616,0.05941396086683008
2019-06-01,2020-03-01,-0.5164958313734758,-0.2136340313504509,-0.42725159444517,-0.31965846456574654,-0.09453475939767553,-0.0297670504704301,0.0917252699131867,0.23818635458799792,0.23368791432706704,2.00000000094664,0.9789347839979093,-0.3171088210449619,0.0695484635426572,0.008670339440283717
2019-09-01,2020-06-01,-1.2829630830706762,-1.0671011099190235,-1.3459152610727656,-1.2437073418022486,-0.7623362878523449,0.9279453942919353,0.046596391452924824,0.16030845904652902,0.1802817583550587,2.0000000155683124,1.7155605871327517,-1.7421570161633588,0.3338350350191858,0.33252455874690223
2019-12-01,2020-09-01,-0.8030999717637322,-0.9693362120670324,-1.4634408543592552,-1.1609887683745264,-0.7323583995841674,-0.5592124335173043,0.02763448759017657,0.10194960664161022,0.10445465833995421,2.1234321357562664,0.2452488679921051,-1.018769409616349,0.15840119407138006,0.7944309582182972
2020-03-01,2020-12-01,-0.8171521987560659,-1.059153574834494,-1.5523511919760782,-1.2906456428783581,-0.7955445492985267,-0.5496373573631801,0.05856466602385279,0.154991414978654,0.15742502761971947,2.000000000670627,0.5522746859800871,-1.1862465688812585,0.17187686626536505,0.8308409053324185
2020-06-01,2021-03-01,-0.2455273463734641,-0.9985250667182797,-1.8029304269201665,-1.4884625772212179,-0.43705860281251013,-0.043272729344914884,0.5670055668444891,0.5040588108026371,0.49792345485427214,25.922622079774918,4.563922905160067,-2.9731091425733434,0.42353600989335455,0.9132730747886304
2020-09-01,2021-06-01,0.6026508010152476,0.20085843322166552,-0.8690831122759896,-0.4357966496962704,0.764271382387522,1.273997792676323,0.16143710681717313,0.24579709692160612,0.2436219306770859,99.99999997137255,-5.460054158873257,3.310112012836904,0.567188324127986,0.7460504787974751
2020-12-01,2021-09-01,0.9379541644552348,-0.33749787454826924,-1.2851097725195193,-0.8695491135779949,0.1752647435711696,0.4203491445047407,1.626777903798196,1.0235467911580902,1.0129525128214774,23.030667636322608,-2.0886861922651017,0.6139893769229094,0.44542156284253376,0.9973852796709646
2021-03-01,2021-12-01,1.5194969502536182,1.1766801888161575,0.05360189622211553,0.5642549298407717,1.4288532377567065,1.5919175502542526,0.1175233319224688,0.2436488757078743,0.23976382910282984,5.055315372392888,-9.999999999999531,2.279912863109247,0.10474889863854037,0.8925401316849887
2021-06-01,2022-03-01,2.3581675787721856,2.0795064479701106,1.8276294187873092,1.9167233681996294,2.25824246664671,2.3877080728355256,0.07765202581989115,0.19286618117475263,0.19160870550677386,2.0000000253006607,-0.05610786297353223,2.0876206751931843,0.1271959600139559,0.9230297879116798
2021-09-01,2022-06-01,3.3289415700122227,2.5273385724635715,1.9754614951424396,2.345639623525941,2.7043943724465103,3.1018942814056136,0.6425673656789829,0.6712812186800269,0.6595876776467378,2.000000017209239,-0.14926592770921346,2.55578604126597,0.16544134249378553,0.9831312792242621
