Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,Skewt_df,Skewt_nc,Skewt_loc,Skewt_scale,PIT
2015-01-01,2015-04-01,-1.1289546816820817,-0.402863773483908,-1.5534841996707627,-0.9837654842586474,0.23048311220287876,0.422045514694122,0.5272080069680487,0.23009699787390472,0.45024382135521257,78.38212122066928,-9.999999999999998,4.137851466044054,0.45218929455361806,0.1187003518998676
2015-02-01,2015-05-01,-1.1889245208247523,-0.9527134566450712,-1.9962843944422513,-1.5253887031158264,-0.4321137132452968,-0.11438369270608817,0.05579566684089741,0.08652542492697045,0.16585579740630219,99.99999999114111,-7.401539203423657,2.774524760375968,0.5049312491506438,0.3544005395329834
2015-03-01,2015-06-01,-1.042713669218287,-0.8018585067245176,-1.7418900917281377,-1.5630089078450204,-0.14138974040660557,0.31017240503726673,0.05801120929990005,0.10413370697421497,0.18814580676520165,88.83469003014908,9.999999999999998,-6.1214904610865215,0.5294591656259987,0.3612662016990797
2015-04-01,2015-07-01,-1.2842046129783569,-1.2774727647722806,-2.0860634406802525,-1.7298260776032137,-0.5685214305966044,0.043655577500612,4.53177802696528e-05,0.07006463783122686,0.13592335811859946,6.034170223230159,0.9484669755576496,-1.7254273106560287,0.5065735004911139,0.456151233834333
2015-05-01,2015-08-01,-1.4124469369917847,-1.0561311154476893,-1.8948788252537874,-1.4400899313615767,-0.4491702790734973,0.07955732504276725,0.12696096468264362,0.12072628037284716,0.2478702641983432,5.097599064802212,0.6322709462211837,-1.3195729151160045,0.46824311870105323,0.20619913928303246
2015-06-01,2015-09-01,-1.4541319195251925,-0.8856548852979707,-1.5598955194858188,-1.3690646524270988,-0.20619101790853023,0.27773648633292747,0.32316613844377795,0.18078305066067193,0.37404502643118787,23.34493742087268,9.999999999999998,-4.044285598238042,0.31400023751361544,0.12053464394291254
2015-07-01,2015-10-01,-1.36920640375493,-1.2048433488817345,-2.095809515771334,-1.8170032603541806,-0.4791884596379249,-0.0824110833085534,0.0270152138072491,0.09265567703337174,0.18246280976624876,99.99999999999999,1.4114411749693174,-2.031703564545177,0.6320335240584185,0.35760617460532795
2015-08-01,2015-11-01,-1.4022834113305294,-1.135984262804346,-2.093019998403891,-1.6258641068228386,-0.5737537477121357,-0.1124337259570396,0.0709152365057703,0.08707943964960004,0.18759420784555397,99.99999999999983,-0.7329285971406427,-0.7127502177348891,0.5449058966234566,0.2990198093706763
2015-09-01,2015-12-01,-1.316989762101528,-0.7292530512462925,-1.6197968110757799,-1.3353470378181242,-0.11042856686902525,0.3268311020894643,0.3454344412869308,0.17587972890082326,0.3520808109323152,56.18007303096146,9.99999999999997,-4.979909985749807,0.42147228967716766,0.1485160797823648
2015-10-01,2016-01-01,-1.2747177260280296,-0.7121289435090716,-1.4621927847073835,-1.1289888742398446,-0.02503879391699826,0.32489900286139917,0.31650613821616336,0.19367770790802696,0.3791565754994092,13.960348252047545,3.444942592892067,-2.1732220787251157,0.4237626656032833,0.10295700115310692
2015-11-01,2016-02-01,-0.8319374868382745,-0.5201355708967625,-1.3287262468047345,-0.9474945174383187,0.017311044131133074,0.5721527389660253,0.0972204347847977,0.10398810936487966,0.20455285590530978,7.935326389287008,1.7488118055715813,-1.2935662606630727,0.4354564208339581,0.24246847026493207
