Date,target_headline_3m,target_core_3m,target_headline_6m,target_core_6m,target_headline_9m,target_core_9m,target_headline_12m,target_core_12m,PPI,real_turnover,retail_turnover,Manufacturing_EU,Vol_loans,Exchange_Rate_CHF,gdp_index_ch,gdp_index_eu,kofbarometer,infl_e_next_year,CH_2int,Business_Confidence_EU,M2_change,fin_spread,oilprices,Saron_Rate,unemployment_rate,infl_e_current_year,M3_change,Wage_change,M1_change,EU_fin_spread,variable_mortgages,headline_1m,core_1m,sin_cycle_1,cos_cycle_1,sin_cycle_2,cos_cycle_2
2012-06-01,-0.8059238106387312,-1.823171759518516,-1.2409127996329872,-1.1004060975460916,-0.4930552421965236,-0.7014559916499981,-0.1279526276012355,-0.23791009098594884,0.006767719079991963,-1.148332627447779,-1.6694878572169891,-0.1511716085321524,0.2275716009592088,-0.30955717953755624,0.2904158422394332,-0.14367384366416047,95.8824895340468,0.821049764823529,-0.010391304347826,-7.8,8.70806647,0.6527129565217392,103.53208,0.016374,2.848967787588838,-0.116717846111111,6.69021112,1.2,9.49527014,2.8406447229250302,2.69,-0.2824753480934028,-0.17935316394064316,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
2012-07-01,1.61751343535812,0.8343425986243602,-0.7987016828574056,-0.9966952908520454,0.1951026230090728,0.16936176983565568,-0.002776039998941826,-0.2375858085587268,0.8087283154530667,-0.8087283154529779,1.0050335853501124,-0.4548908526369466,0.5379847870322862,-0.857456619195851,0.2904158422394332,-0.14367384366416047,98.0823409377504,0.821049764823529,-0.2728571428571428,-9.5,9.03203803,0.5705905714285714,91.12292,0.027838,2.749543766810189,-0.116717846111111,6.60667875,1.2,9.98452501,2.747094152318509,2.69,-0.4824534323303986,-0.49388629305022747,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004
2012-08-01,0.4246308048923453,1.4134997390524262,-0.14841756413179752,-0.14818967150311835,0.3818629706743811,0.6738211872986473,-0.04463772100349317,-0.03999837653907434,0.3267686710318074,-0.3267686710318962,-0.22246950221109785,-0.2282237582465818,0.1303654490607542,-0.6179857312051951,0.2904158422394332,-0.14367384366416047,98.0910051823696,0.821049764823529,-0.2764090909090909,-9.8,11.53307589,0.654907909090909,100.38882,-0.057817,2.6571983291767864,-0.116717846111111,8.85340154,1.2,13.63028263,2.7519945978390603,2.69,-0.03014398734570989,-0.22465575262575754,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992
2012-09-01,-1.6759017886272431,-0.37764043557366733,-0.3366209579754198,-0.14059810771573922,0.09803776674459641,0.29051046519157353,-0.05537958395223086,-0.06869852568360812,-0.07625312607020263,1.2178180344379008,0.33351893061377424,-0.3815342285652612,-0.1597420229703772,-1.3656192289537294,0.11985413135207068,-0.3038781489220099,105.238698113277,0.802558079235294,-0.2772173913043478,-11.3,12.62948107,0.6270833913043479,109.74249,-0.023866,2.690185451938618,-0.270633874055556,9.53995947,1.2,15.37204745,2.67563600641141,2.68,0.3111164670164257,0.262749105796356,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0
2012-10-01,-3.214916801072931,-2.827733180328451,-0.5161027831654508,-0.16312864455869658,-0.542872531784629,-0.5948952776197558,-0.2555764736385413,-0.07447347301736684,-0.20145025585476262,0.20145025585476262,-0.556484463340734,-0.2296212260350039,0.6948795775922889,-0.23628880697783572,0.11985413135207068,-0.3038781489220099,106.117676622535,0.802558079235294,-0.146,-11.7,10.30404747,0.610187,105.93385,0.022813,2.7718204843555214,-0.270633874055556,8.55175276,1.2,11.38980908,2.1723734334510496,2.68,0.12340587916881418,0.17049229648549158,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983
2012-11-01,-0.7214659331559403,-1.709879082058663,0.360479053565399,0.3039819114217579,-0.20106056296877264,-0.5244977484029079,0.0797176157235846,0.12795523911881546,-0.3425079245428009,0.3425079245428897,0.9994530724996231,0.763362485507102,0.539931723429099,0.5176899129279988,0.11985413135207068,-0.3038781489220099,100.594763511334,0.802558079235294,-0.0796521739130434,-12.1,9.95384953,0.6113236086956522,104.1516,-0.027541,2.783941979676139,-0.270633874055556,8.98215928,1.2,10.99931961,2.0978818010952,2.69,-0.32836464496215356,-0.07986646751874105,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991
2012-12-01,1.0026598726764036,0.0964442201421889,0.9850075444305162,0.624585915574194,0.4847944842727732,0.034282110946411606,0.06709065031840211,-0.016310773301864145,-0.2846341496179683,0.9633697869579017,-0.6651909228305719,0.0,0.21849791948742592,-0.01817478998873412,0.7146391045051104,-0.12865112651105903,100.053113347092,0.722079979333333,-0.094,-14.6,9.63225556,0.5043181818181818,102.37873,0.04,2.903977169024768,-0.334370048047619,9.00365614,1.0,10.69307222,2.05465118025691,2.69,-0.2140166813634714,-0.18503593786016737,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0
2013-01-01,2.1827112347420297,2.501475891211058,0.793149602859522,0.5215236737345919,0.7308703021729219,0.8432797627529945,0.054433359538919035,-0.10548137029866567,0.4702481241344536,-0.4702481241344536,-0.4459316196765428,-1.070346609935946,0.5994947692590458,-0.1730519198309466,0.7146391045051104,-0.12865112651105903,101.569344774207,0.722079979333333,-0.131,-12.6,10.15994724,0.5046149523809524,100.8812,0.032766,3.055056340663985,-0.334370048047619,9.46749313,1.0,11.52609153,1.91356736204692,2.69,-0.26134787394260783,-0.44203088970320437,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
2013-02-01,1.4424240402867383,2.3178429049021787,0.05914212212481118,0.06819291842496966,0.3467787986834262,0.7405666795113082,-0.14122809190677543,-0.08157781776709783,0.318340078224999,-0.3183400782249102,0.8898835142129968,1.6012541899126376,1.4780016648021643,0.41917070758543673,0.7146391045051104,-0.12865112651105903,102.391386232084,0.722079979333333,-0.022391304347826,-11.6,10.29465398,0.6995298260869566,104.30511,-0.028182,3.291980682407801,-0.334370048047619,9.81499691,1.0,11.32580132,2.1893180579713705,2.69,0.29499807201709416,0.199597057048706,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2013-03-01,0.9673552161846288,1.152727611006199,0.22586179007095808,0.003201056348522968,-0.24476575713426502,-0.05389577111654849,0.002772837286180163,0.07219834257430335,-0.10325199383016681,1.0011255903576988,0.5521825184308327,0.6033200804167471,-0.12321167908631026,-0.8502948792092013,0.17023244616716227,-0.42354494769334394,106.963017944628,0.517304994666667,0.0414999999999999,-11.4,9.79619525,0.803817,106.91063,-0.035067,3.42728340403049,-0.514682098285714,9.23143859,0.8,10.80218156,2.6345232751292005,2.69,0.21701477009461456,0.2665448876900456,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2013-04-01,-0.5964120290229857,-1.4584285437418743,0.00494983588836817,0.014181698523962893,-0.6549925988621178,-0.9744671241352402,0.038007986093724355,0.04483366933829558,-0.04876474822363974,0.048764748223550924,-0.11019284861566447,-0.6789916693474396,0.35357344877553487,0.34475777610305514,0.17023244616716227,-0.42354494769334394,104.242967109973,0.517304994666667,0.0192380952380952,-9.4,10.08640495,0.771292,102.68252,-0.017292,3.3773863326439035,-0.514682098285714,9.51339851,0.8,11.5065514,2.82070705530431,2.68,0.033664966573798694,0.1592270280640129,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2013-05-01,-1.324139796037116,-2.1814570680522394,-0.2010438221182298,-0.04807143318412699,-0.6691121359712799,-0.8813847253235233,0.22057608616057323,0.07844986663645415,0.07649022630324964,-0.07649022630324964,-0.5527930052513064,-0.07572889419087403,0.4844944922520966,-1.009281191326128,0.17023244616716227,-0.42354494769334394,101.477047969241,0.517304994666667,-0.0543181818181818,-10.3,10.47553572,0.6937084545454546,95.76472,-0.008163,3.21527289904298,-0.514682098285714,9.65818828,0.8,12.0436124,2.64683496129224,2.69,0.10992627340327132,0.1536888104714862,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001
