Date,Core_CPI,Headline_CPI,kofbarometer,unemployment_rate,oilprices,gdp_index_ch,gdp_index_eu,infl_e_current_year,infl_e_next_year,Saron_Rate,CH_2int,fin_spread,EU_fin_spread,Wage_change,PPI,real_turnover,retail_turnover,Exchange_Rate_CHF,variable_mortgages,Vol_loans,M1_change,M2_change,M3_change,Manufacturing_EU,Business_Confidence_EU
2001-03-01,95.0969,93.7989,88.7141150722067,1.6626602361091547,41.4201,129384.84248502,2464643.5,1.38421052631579,1.48947368421053,3.250111,3.0543636363636364,0.1182071818181818,0.2295224090909107,2.2,106.7072,69.25493312541235,72.2,99.4999,4.48,608118.0,-3.20856909,-5.8387708,1.21242462,99.2,-2.3
2001-04-01,95.2098,94.0582,92.1503517246644,1.5969645714656342,43.9535,129922.057194903,2465550.8,1.38421052631579,1.48947368421053,3.085493,3.089857142857143,0.3112689047619046,0.4193778571428597,2.4,107.2327,67.88973885764324,72.4,99.0286,4.4,610043.0,-1.60512945,-4.63200344,2.40491066,99.1,-5.5
2001-05-01,95.5624,94.5687,88.0211370698429,1.5479398467895014,49.62763,129922.057194903,2465550.8,1.38421052631579,1.48947368421053,3.275508,3.12495652173913,0.22892678260869603,0.6258182173912994,2.4,107.143,67.9465760712319,72.8,97.8953,4.31,611046.0,-0.04158085,-3.36381275,2.71901553,98.9,-5.8
2001-06-01,95.6533,94.7479,94.2444002664571,1.4992698229637385,49.72792,129922.057194903,2465550.8,1.47727272727273,1.55454545454545,3.283814,3.1115238095238094,0.14394790476190478,0.7546877142857102,2.4,107.2837,67.85746576600174,74.1,97.7314,4.28,614955.0,1.09466444,-2.63679723,4.08833459,98.8,-7.4
2001-07-01,95.684,94.6045,94.0349145892623,1.5243522402398992,43.24651,129981.429803375,2472290.6,1.47727272727273,1.55454545454545,3.226346,3.119272727272727,0.19329036363636387,0.7829248636363593,2.4,107.183,65.96195292163868,72.2,99.1195,4.28,608558.0,1.34649143,-2.17378059,3.28833358,98.3,-7.7
2001-08-01,95.2487,94.0797,92.9365213529996,1.5474838028390256,43.16194,129981.429803375,2472290.6,1.47727272727273,1.55454545454545,3.123531,2.930869565217391,0.1949472608695655,0.7047136086956494,2.4,106.701,66.25992258741718,73.0,100.1965,4.28,610082.0,1.01689487,-2.07487118,3.00977279,98.3,-8.7
2001-09-01,95.2865,94.1996,90.3774871822838,1.5751251333928555,41.85828,129981.429803375,2472290.6,1.24444444444444,1.36111111111111,2.027698,2.62975,1.2881519999999997,1.0545285000000009,2.4,106.7258,66.24452569107001,74.0,101.9444,4.28,611732.0,3.50991274,-0.16008638,3.92094447,98.7,-13.3
2001-10-01,95.2945,94.0568,82.8790597183669,1.7303827627547892,33.59316,129426.264266557,2472490.1,1.24444444444444,1.36111111111111,2.118133,2.239913043478261,1.0102583043478264,1.2169694347826097,2.5,106.108,64.65111018961812,72.3,102.4932,4.27,607474.0,3.56916055,1.06722133,5.10692163,98.8,-15.3
2001-11-01,95.7911,94.1828,84.3055994474863,1.9668922226264687,31.03176,129426.264266557,2472490.1,1.24444444444444,1.36111111111111,1.960142,2.2059545454545453,1.1508125454545455,1.2809605,2.5,105.5388,64.99979154585802,74.1,102.5301,4.08,621658.0,3.84857166,1.92012309,5.593004,98.6,-15.4
2001-12-01,95.799,94.148,88.3306668463216,2.179560718198282,30.98742,129426.264266557,2472490.1,0.985714285714286,1.43333333333333,1.469348,2.3883809523809525,1.9861281904761903,1.6138674285714316,2.5,105.5155,65.01414484127923,74.0,102.2294,4.03,621475.0,8.5816407,4.62417817,5.69212365,98.4,-12.2
2002-01-01,95.6234,94.2645,92.881017553238,2.3743168208264125,32.44328,129529.41685598,2478746.8,0.985714285714286,1.43333333333333,1.203506,2.445,2.267363565217391,1.6840877826086924,2.2,105.4292,62.790953549870444,73.2,102.0183,4.03,624919.0,4.43694787,3.09046136,3.71003462,98.6,-12.5
2002-02-01,95.6986,94.2616,100.018281660285,2.3935213382964426,34.40806,129529.41685598,2478746.8,0.985714285714286,1.43333333333333,1.571053,2.4638999999999998,2.0004969999999997,1.709015,2.2,105.1192,62.9761261501229,73.5,101.1607,4.03,619203.0,6.49073312,5.02989986,3.73641079,98.3,-9.9
2002-03-01,95.7574,94.2768,100.525732737155,2.3402908749659233,39.67465,129529.41685598,2478746.8,0.884,1.35,1.202675,2.6121904761904764,2.4891821428571426,1.9256610476190494,2.2,105.2956,62.870623273906986,73.8,101.7199,4.03,615488.0,8.6146199,7.57920165,4.4266639,98.1,-8.3
2002-04-01,96.4411,95.0902,99.0674747501034,2.33152469680678,42.55949,129814.402695148,2490856.3,0.884,1.35,1.418686,2.4475,2.152677636363636,1.8903424545454501,1.7,105.6469,64.1760430263453,72.4,102.2329,4.03,618002.0,6.62410922,6.79640679,3.48162158,99.2,-8.3
2002-05-01,96.5689,95.1815,101.393148284859,2.3037820231528445,40.27185,129814.402695148,2490856.3,0.884,1.35,0.974746,2.1606521739130433,2.5042105217391306,1.8360433043478301,1.7,105.6346,64.18351562840205,72.3,104.0465,4.03,616953.0,4.58111638,6.04786871,2.68779084,99.4,-6.2
2002-06-01,96.5056,95.0567,98.5518676401513,2.298081473771899,37.083,129814.402695148,2490856.3,0.833333333333333,1.356,0.937309,2.1131,2.4607910000000004,1.7008675500000003,1.7,105.4731,64.28179317759694,71.8,104.2774,4.03,616116.0,8.49141692,8.54025865,3.91376021,99.9,-7.4
2002-07-01,95.9697,94.5557,95.0731345352617,2.3549096171561708,37.87954,129758.826045864,2502248.0,0.833333333333333,1.356,0.703175,1.7679130434782608,2.506042391304348,1.6174076086956504,1.8,105.5196,63.684850966076446,72.3,106.0262,4.03,613561.0,10.75586878,10.4502387,5.19532706,101.1,-8.5
2002-08-01,96.0048,94.5243,94.0723723599956,2.4414059530963863,39.90145,129758.826045864,2502248.0,0.833333333333333,1.356,0.603556,1.4499090909090908,2.582853090909091,1.3791545454545484,1.8,105.2369,63.855928861454494,72.6,105.371,4.02,612297.0,11.92236049,11.60843207,5.20399555,101.3,-9.0
2002-09-01,96.0135,94.6676,94.9641153400962,2.5814367816674384,42.40276,129758.826045864,2502248.0,0.58,0.905,0.50856,1.3063333333333333,2.400725714285714,1.21319023809524,1.8,105.4296,63.7392155523686,72.3,105.2098,3.8,613017.0,11.50849307,11.48500699,5.55230158,101.5,-8.0
2002-10-01,96.7093,95.2205,97.1005344169561,2.7919264005869793,41.1279,129240.873565679,2507230.5,0.58,0.905,0.517184,1.242913043478261,2.3478594782608697,1.362165260869571,1.8,105.4206,62.4166434264271,72.3,105.5945,3.8,612224.0,10.64746065,11.16899723,4.28632749,101.4,-8.7
2002-11-01,96.6773,95.045,96.2914128863656,3.056178534112594,35.6697,129240.873565679,2507230.5,0.58,0.905,0.506908,1.0971428571428572,2.244425333333333,1.4682678095238093,1.8,105.127,62.590961408582004,72.3,105.5054,3.78,614695.0,10.59244301,10.82942186,3.82061759,101.0,-8.4
2002-12-01,96.6497,94.9867,98.4261859413749,3.2888116204052307,40.76808,129240.873565679,2507230.5,0.837107587285714,1.42105263157895,0.362647,0.9965909090909091,2.1618984545454545,1.4654960454545503,1.8,105.1603,62.57114139081003,72.7,105.9919,3.57,612739.0,9.14200874,10.55558783,4.79534355,101.4,-9.0
2003-01-01,96.2936,95.0626,96.5164428677437,3.520253925271625,42.92531,128731.675256074,2502967.8,0.837107587285714,1.42105263157895,0.486557,0.8154782608695652,1.934660391304348,1.4385242173912993,1.3,105.2073,63.58874336666752,73.2,107.6882,3.52,615424.0,11.39146964,11.89932924,6.24691714,101.8,-9.3
2003-02-01,96.3624,95.1562,93.254986817378,3.598262776577988,44.57442,128731.675256074,2502967.8,0.837107587285714,1.42105263157895,0.562408,0.7121500000000001,1.781292,1.3732910499999997,1.3,105.0725,63.670322872302464,72.6,107.6917,3.51,615124.0,11.68751725,12.13699901,7.12538416,103.2,-8.7
2003-03-01,96.4272,95.5392,94.1901238198846,3.5928155849473065,41.67453,128731.675256074,2502967.8,0.756521739130435,1.23478260869565,0.177559,0.6896190476190476,2.2588219523809525,1.5971641428571401,1.3,105.5795,63.364573615143094,72.5,107.9155,3.29,614641.0,21.83323281,17.6662099,8.31921986,103.3,-10.8
2003-04-01,97.1017,95.7291,92.5266751194993,3.5881538023424446,34.55039,128360.227318603,2505633.3,0.756521739130435,1.23478260869565,0.094747,0.8301363636363636,2.5521166363636367,1.6955636363636395,1.4,105.3048,59.731370269921214,72.8,105.6368,3.27,615120.0,25.97715888,20.25826513,9.79767904,103.3,-11.1
2003-05-01,97.1431,95.5757,96.1618241330239,3.562437990690623,33.90133,128360.227318603,2505633.3,0.756521739130435,1.23478260869565,0.13474,0.6242272727272727,2.307578181818182,1.5182085,1.4,105.1093,59.8424687444403,72.5,106.0294,3.27,616215.0,26.2882092,20.40648845,9.52869422,102.2,-11.7
2003-06-01,97.1284,95.5776,95.1218091351387,3.5592963545873464,36.49005,128360.227318603,2505633.3,0.604166666666667,0.777083333333333,0.14823,0.5863333333333334,2.2565795238095236,1.5714098571428599,1.4,104.686,60.08444300097434,71.9,104.3416,3.28,618425.0,23.28569686,19.08964993,9.12266942,103.2,-12.2
2003-07-01,96.3527,94.8114,102.42804140276,3.5900539854694262,38.5867,129693.095929884,2522511.0,0.604166666666667,0.777083333333333,0.111008,0.6662173913043479,2.4735137391304347,1.932623782608701,1.3,104.7636,63.28533956450523,72.7,102.7516,3.19,614068.0,22.81795288,18.62583817,8.25007581,103.3,-12.2
2003-08-01,96.4714,95.0321,104.259224704068,3.640041469596563,41.27916,129693.095929884,2522511.0,0.604166666666667,0.777083333333333,0.053337,0.8356190476190475,2.727805857142857,2.0642960476190475,1.3,104.9137,63.194797247642576,70.5,102.6307,3.17,616669.0,24.00607289,18.98526252,9.22266685,103.3,-9.4
2003-09-01,96.4601,95.1698,105.555922906516,3.7164541670762614,37.25936,129693.095929884,2522511.0,0.725,0.925,0.145845,0.8755,2.7714731818181817,2.0845513636363715,1.3,104.9897,63.14905176412543,73.4,101.9688,3.16,617028.0,23.52255258,18.69578058,9.88733245,103.2,-8.6
2003-10-01,97.101,95.6525,107.407814838751,3.8322639947220516,39.14787,131186.699444111,2539145.0,0.725,0.925,0.113241,0.8611739130434782,2.7321937826086953,2.16446830434783,1.4,105.0625,64.34265318262938,73.3,102.9209,3.19,621379.0,26.25064399,19.58374327,10.11171735,103.6,-7.0
