Date,PPI,real_turnover,retail_turnover,Manufacturing_EU,Vol_loans,Exchange_Rate_CHF,gdp_index_ch,gdp_index_eu,M1_change,Business_Confidence_EU,infl_e_next_year,unemployment_rate,Saron_Rate,kofbarometer,EU_fin_spread,M3_change,infl_e_current_year,Wage_change,oilprices,M2_change,fin_spread,variable_mortgages,CH_2int,headline_1m,core_1m,headline_lag_1,core_lag_1,headline_lag_2,core_lag_2,sin_cycle_1,cos_cycle_1,sin_cycle_2,cos_cycle_2,target_headline_3m,target_core_3m,target_headline_6m,target_core_6m,target_headline_9m,target_core_9m,target_headline_12m,target_core_12m
2002-06-01,-0.08182239687917203,-3.4793847820084878,-1.91524322147556,0.20140993717010502,0.40762446083917325,0.5030586310804885,0.07966814586328752,0.25273294155390147,6.62410922,-8.3,1.35,2.33152469680678,0.974746,101.393148284859,1.83604330434783,3.48162158,0.884,2.2,40.27185,6.79640679,2.5042105217391306,4.03,2.1606521739130438,-0.13120395157555365,-0.06557054636209259,0.09596803624205563,0.13242839094056436,0.859077877881731,0.7114549633745249,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.49558733106236375,0.7600663877692426,0.8868869619916175,0.8840855157103533,1.330149842970485,0.6970409824102575,0.5464927312744727,0.6432776760822101
2002-07-01,-0.29446932297414463,0.2944693229740558,0.0,0.5017571991979608,-0.16988477350050601,1.7584370826286388,0.07966814586328752,0.25273294155390147,4.58111638,-6.2,1.35,2.3037820231528445,0.937309,98.5518676401513,1.7008675500000003,2.68779084,0.884,2.2,37.083,6.04786871,2.4607910000000004,4.03,2.1131,-0.5284476815832662,-0.5568521101502633,-0.13120395157555365,-0.06557054636209259,0.09596803624205563,0.13242839094056436,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,1.2296399649859069,1.4737475060203842,0.8430961309611185,0.6984297632662617,0.6696412652787309,0.6826423564516126,0.27005763451422027,0.39829006533809164
2002-08-01,0.1676688534512749,-0.1676688534511861,-0.8321823337492873,1.194044037191766,-0.13575884699932317,0.22167412817486465,0.07966814586328752,0.25273294155390147,8.49141692,-7.4,1.35,2.298081473771899,0.703175,95.0731345352617,1.6174076086956504,3.91376021,0.884,2.2,37.87954,8.54025865,2.506042391304348,4.03,1.7679130434782608,-0.03321345492768302,0.03656735700952041,-0.5284476815832662,-0.5568521101502633,-0.13120395157555365,-0.06557054636209259,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,0.9112888980970624,0.9208849480599746,0.9445856214718162,0.6912414733964312,0.41330084645361254,0.5928405898807831,0.5357784962530587,0.48484011428939766
2002-09-01,0.3330768572263665,2.0550963431123392,0.6939653110540789,0.19762852282116938,-0.4155568782378438,1.6631577500525019,0.21977462533726566,0.4873437062650865,10.75586878,-8.5,1.356,2.3549096171561708,0.603556,94.0723723599956,1.3791545454545484,5.19532706,0.833333333333333,1.7,39.90145,10.4502387,2.582853090909091,4.02,1.4499090909090908,0.15148642981426264,0.009061636318996591,-0.03321345492768302,0.03656735700952041,-0.5284476815832662,-0.5568521101502633,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,0.8868869619916175,0.8840855157103533,1.330149842970485,0.6970409824102575,0.5464927312744727,0.6432776760822101,0.529085598004464,0.4640644758370449
2002-10-01,-0.011643234276448311,0.011643234276448311,0.4140792666031068,0.19723872272043863,-0.2062229798166726,-0.619877744828301,0.21977462533726566,0.4873437062650865,11.92236049,-9.0,1.356,2.4414059530963863,0.50856,94.9641153400962,1.21319023809524,5.20399555,0.833333333333333,1.7,42.40276,11.60843207,2.400725714285714,3.8,1.3063333333333331,0.5823446150850842,0.7220764986979766,0.15148642981426264,0.009061636318996591,-0.03321345492768302,0.03656735700952041,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,0.8430961309611185,0.6984297632662617,0.6696412652787309,0.6826423564516126,0.27005763451422027,0.39829006533809164,0.45265777520802075,0.40421023373751197
2002-11-01,-0.1530025020457515,0.1530025020457515,-0.4140792666031068,-0.09857073247587778,0.117520910210267,-0.15310040752751775,0.21977462533726566,0.4873437062650865,11.50849307,-8.0,1.356,2.5814367816674384,0.517184,97.1005344169561,1.362165260869571,5.55230158,0.833333333333333,1.7,41.1279,11.48500699,2.3478594782608697,3.8,1.242913043478261,-0.18447910921590704,-0.033094330519389814,0.5823446150850842,0.7220764986979766,0.15148642981426264,0.009061636318996591,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,0.9445856214718162,0.6912414733964312,0.41330084645361254,0.5928405898807831,0.5357784962530587,0.48484011428939766,0.5112899773471291,0.4596499320881797
2002-12-01,0.044077355048610656,-0.932972096773188,-0.13840832659379743,-0.39525743158232984,-0.1294439397192093,0.3649834724039458,-0.04282155783386088,0.4562980895610025,10.64746065,-8.7,0.905,2.7919264005869797,0.506908,96.2914128863656,1.4682678095238093,4.28632749,0.58,1.8,35.6697,11.16899723,2.244425333333333,3.78,1.0971428571428572,-0.06135818584906971,-0.028552659677671954,-0.18447910921590704,-0.033094330519389814,0.5823446150850842,0.7220764986979766,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,1.330149842970485,0.6970409824102575,0.5464927312744727,0.6432776760822101,0.529085598004464,0.4640644758370449,0.5920114867147497,0.5063223572880027
2003-01-01,-0.26827183934905463,0.2682718393489658,0.13840832659379743,0.39525743158232984,0.4027981212976428,-0.08441501420985986,-0.04282155783386088,0.4562980895610025,10.59244301,-8.4,0.905,3.056178534112594,0.362647,98.4261859413749,1.4654960454545505,3.82061759,0.58,1.8,40.76808,10.82942186,2.1618984545454545,3.57,0.9965909090909092,0.07987401588458454,-0.3691244052840048,-0.06135818584906971,-0.028552659677671954,-0.18447910921590704,-0.033094330519389814,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.6696412652787309,0.6826423564516126,0.27005763451422027,0.39829006533809164,0.45265777520802075,0.40421023373751197,0.1723692575356317,0.3433579434509504
2003-02-01,0.18294323373142518,-0.18294323373133636,0.5517255374754448,0.39370129593390146,-0.31871394400528885,0.4600539657600322,-0.04282155783386088,0.4562980895610025,9.14200874,-9.0,0.905,3.2888116204052307,0.486557,96.5164428677437,1.438524217391299,4.79534355,0.58,1.8,42.92531,10.55558783,1.934660391304348,3.52,0.8154782608695652,0.0984129934100686,0.07142264235184825,0.07987401588458454,-0.3691244052840048,-0.06135818584906971,-0.028552659677671954,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.41330084645361254,0.5928405898807831,0.5357784962530587,0.48484011428939766,0.5112899773471291,0.4596499320881797,0.09065188565884341,0.37330713958310113
2003-03-01,-0.008536866462982573,-2.0968040533202448,0.685403642779292,1.3658748931040243,0.4372390761824718,1.587733845926742,-0.39996430223023793,0.19892296745034344,11.39146964,-9.3,1.42105263157895,3.520253925271625,0.562408,93.254986817378,1.3732910499999995,6.24691714,0.837107587285714,1.8,44.57442,11.89932924,1.781292,3.51,0.7121500000000001,0.40168825780417805,0.0672235457102488,0.0984129934100686,0.07142264235184825,0.07987401588458454,-0.3691244052840048,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.5464927312744727,0.6432776760822101,0.529085598004464,0.4640644758370449,0.5920114867147497,0.5063223572880027,-0.09707533839415916,0.3558009758762637
2003-04-01,-0.27889198480863797,0.27889198480863797,-0.82304991365163,0.09685230781304455,-0.04875876535397339,0.0032500711536265214,-0.39996430223023793,0.19892296745034344,11.68751725,-8.7,1.42105263157895,3.598262776577988,0.177559,94.1901238198846,1.59716414285714,7.12538416,0.837107587285714,1.8,41.67453,12.13699901,2.2588219523809525,3.29,0.6896190476190476,0.19856930018997687,0.69705633741588,0.40168825780417805,0.0672235457102488,0.0984129934100686,0.07142264235184825,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.27005763451422027,0.39829006533809164,0.45265777520802075,0.40421023373751197,0.1723692575356317,0.3433579434509504,0.5443268933835732,0.5760822321685843
2003-05-01,0.031670957093776764,-0.031670957093776764,-0.13783599701211457,0.0,-0.078551597229648,0.20759982076405947,-0.39996430223023793,0.19892296745034344,21.83323281,-10.8,1.42105263157895,3.5928155849473065,0.094747,92.5266751194993,1.6955636363636395,8.31921986,0.837107587285714,1.8,34.55039,17.6662099,2.5521166363636367,3.27,0.8301363636363636,-0.16037238258306274,0.042626624369734856,0.19856930018997687,0.69705633741588,0.40168825780417805,0.0672235457102488,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.5357784962530587,0.48484011428939766,0.5112899773471291,0.4596499320881797,0.09065188565884341,0.37330713958310113,0.9355974891816388,0.6005006978757166
2003-06-01,0.04468368777512666,1.6132291925159414,0.4129393342011234,-1.070569835598878,0.0779013197236722,-2.1341718062485526,-0.3947698878995709,-0.17016097061635094,25.97715888,-11.1,1.23478260869565,3.5881538023424446,0.13474,96.1618241330239,1.5182085,9.79767904,0.756521739130435,1.3,33.90133,20.25826513,2.307578181818182,3.27,0.6242272727272727,0.00198793324530655,-0.015133460160665635,-0.16037238258306274,0.042626624369734856,0.19856930018997687,0.69705633741588,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.529085598004464,0.4640644758370449,0.5920114867147497,0.5063223572880027,-0.09707533839415916,0.3558009758762637,1.105942503504398,0.5994655625302769
2003-07-01,-0.12821014521149365,0.12821014521149365,-0.4129393342011234,0.9737175277858334,0.17785578882243414,0.37096187319729523,-0.3947698878995709,-0.17016097061635094,26.2882092,-11.7,1.23478260869565,3.562437990690623,0.14823,95.1218091351387,1.57140985714286,9.52869422,0.756521739130435,1.3,36.49005,20.40648845,2.256579523809524,3.28,0.5863333333333334,-0.8048827783435186,-0.8018397208943817,0.00198793324530655,-0.015133460160665635,-0.16037238258306274,0.042626624369734856,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,0.45265777520802075,0.40421023373751197,0.1723692575356317,0.3433579434509504,0.5443268933835732,0.5760822321685843,0.858751184885076,0.5252252091309195
2003-08-01,0.48136355598629166,-0.48136355598629166,-0.8310297133627742,0.09685230781304455,0.35799947520676056,-1.6046282185783411,-0.3947698878995709,-0.17016097061635094,23.28569686,-12.2,1.23478260869565,3.5592963545873464,0.111008,102.42804140276,1.932623782608701,9.12266942,0.756521739130435,1.3,38.5867,19.08964993,2.4735137391304347,3.19,0.6662173913043479,0.23250740681115545,0.12311740596082643,-0.8048827783435186,-0.8018397208943817,0.00198793324530655,-0.015133460160665635,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,0.5112899773471291,0.4596499320881797,0.09065188565884341,0.37330713958310113,0.9355974891816388,0.6005006978757166,0.9961572431823384,0.6206379839170495
