Date,target_headline_3m,target_core_3m,target_headline_6m,target_core_6m,target_headline_9m,target_core_9m,target_headline_12m,target_core_12m,PPI,real_turnover,retail_turnover,Manufacturing_EU,Vol_loans,Exchange_Rate_CHF,gdp_index_ch,gdp_index_eu,variable_mortgages,M3_change,Saron_Rate,EU_fin_spread,CH_2int,kofbarometer,fin_spread,M1_change,Wage_change,Business_Confidence_EU,infl_e_current_year,unemployment_rate,oilprices,infl_e_next_year,M2_change,headline_1m,core_1m,headline_lag_1,core_lag_1,headline_lag_2,core_lag_2,headline_lag_12,core_lag_12,sin_cycle_1,cos_cycle_1,sin_cycle_2,cos_cycle_2,time_index
2002-11-01,0.4677152937823337,-1.305017690439314,1.1136279977133512,0.9613041697720703,-0.018097919240508038,-0.28427158694424765,0.5112899773471291,0.4596499320881797,-0.43796430079123694,0.028858636089553164,-0.3632892420636206,-0.48907388685585945,-0.21964500704769457,-0.164644744971158,-0.2694212687631043,0.28039721313037647,1.6074414778564279,0.23196374023691613,-0.25894554628883226,-0.25355729032223917,0.007001440380462432,-0.31668244457781586,1.0542952850287897,0.21019389402875338,0.40402713870836815,-0.19816979621624103,-0.012765495000983567,-0.9430454683369215,-1.1844227843857578,0.8580249607580452,0.3781374037927084,-0.5807795287551034,-0.16863049930652962,1.2902683744187775,1.6576117962277024,0.2520033984932413,-0.05850507149743744,0.16613223170759545,1.1432851830703705,-0.6939088843954039,1.229375303299865,-1.2293753032998662,0.715096941934193,-1.3544238787836205
2002-12-01,2.3199010683953247,-0.921912868887631,1.2403202359021037,0.988142568806083,0.2567710373124754,-0.2618200435518266,0.5920114867147497,0.5063223572880027,0.04333272447747823,-0.6353164879715679,-0.1847957328750291,-0.9521520803553241,-0.4724950016200527,0.18493158517059563,-0.6033062948312607,0.23656512108411532,1.5588694645530303,-0.3016712493705251,-0.2717931250206113,-0.1587904740795835,-0.16431181847788576,-0.41109636737780464,0.9000632846931385,0.14264823171935392,0.601584526385622,-0.2728041328980049,-0.43455446692115274,-0.6073114244604441,-1.3941989503418397,-0.7537506236314886,0.35000305331866144,-0.28152739604608185,-0.15768478659217397,-0.5611830728610548,-0.15497182407471224,1.291521339438908,1.6553497293851718,-0.24852527962543622,-0.10506154437313509,0.01059402876939515,1.4195603245905104,-6.574645189994168e-16,1.4195998550989932,-1.3283772657300894
2003-01-01,2.794682205616894,3.3428101019119083,-0.5291933525541026,0.12271193758532917,0.8248280725178839,1.1133088389581047,0.1723692575356317,0.3433579434509504,-0.7194684076376946,0.0993566260858827,-0.005560388635891815,0.28170907982233534,0.07243032794697637,-0.1182993776273485,-0.6033062948312607,0.23656512108411532,1.0488633248673545,-0.497977871764813,-0.4521555768914936,-0.16126610976931066,-0.28248332074721394,-0.16199621271494122,0.7770063811355227,0.13833224680847211,0.601584526385622,-0.2408179886058205,-0.43455446692115274,-0.18582537756207604,-1.1982518232693307,-0.7537506236314886,0.31977065647138,0.06174518850123839,-0.9784841390664996,-0.26391473786561176,-0.14407076982578898,-0.5585700507307122,-0.15983424423130801,0.1413561411031234,-0.5729350261339704,0.7150969419341942,1.2293753032998656,1.2293753032998653,0.7150969419341944,-1.3023306526765581
2003-02-01,1.7595407016443687,3.2276260299834547,-0.2610045257519289,0.22610146480328552,0.5258148718687276,1.0478724729306776,0.09065188565884341,0.37330713958310113,0.38246293954234833,-0.17660362884759667,0.26205737105910903,0.27928021298373207,-0.666275288855712,0.24908025966049324,-0.6033062948312607,0.23656512108411532,0.9274332916088607,-0.08711015998194142,-0.2972369820438146,-0.18535633480366043,-0.4953320435709181,-0.3848383054102659,0.43816874612990275,0.02454960503128996,0.601584526385622,-0.3047902771901896,-0.43455446692115274,0.18522782307271068,-1.1153425420987175,-0.7537506236314886,0.2953912114449331,0.10680518651811513,0.08326198667335742,0.07708222925437566,-0.9615212641246803,-0.26152008598378174,-0.148917551204551,-0.1662877257227237,0.06665924560403788,1.2308288684511117,0.7097801622952553,1.2293753032998656,-0.6939088843954032,-1.276284039623027
2003-03-01,0.1607394034088827,2.898198006499797,-0.7747939782289492,0.0682263691160756,0.016048292821224663,0.9824007660132139,-0.09707533839415916,0.3558009758762637,-0.085158683389914,-1.3471086744247394,0.34861228365366825,1.7966801992361874,0.10769200691943999,1.0099805874906516,-1.0574051057234546,-0.12681274801416784,0.9031472849571613,0.5247589641437236,-0.20240419745991253,-0.2436201528316616,-0.616766347434681,-0.765407661326506,0.20947914081917968,0.2010137227582365,0.601584526385622,-0.3367764214823742,-0.006481526470692512,0.5543817097857116,-1.0519619453745532,1.0905088704681096,0.41502451573094623,0.8439322903932535,0.07314189935294332,0.12184351621368861,0.09589294153909352,0.07922638828619137,-0.9675407693867021,-0.11968157373611561,0.024715345531355223,1.419599855098993,1.5328209753078028e-16,2.1176548485375632e-16,-1.3984117975602024,-1.2502374265694958
2003-04-01,-3.8530689107250993,-3.09738622674125,-0.1600989940316211,-0.0014417925187970582,-0.7017350584914557,-0.6564594427027022,0.5443268933835732,0.5760822321685843,-0.7454043124682483,0.10585183917456464,-0.6280926556709986,-0.18405128645712376,-0.3898871086095879,-0.05914749120504717,-1.0574051057234546,-0.12681274801416784,0.36885513861978725,0.8950514865508606,-0.6835620241771623,-0.04366510442274548,-0.6432453619341346,-0.6562893775779093,0.9215302708159536,0.22423785628454995,0.601584526385622,-0.2728041328980049,-0.006481526470692512,0.6788069771299184,-1.1634140368872101,1.0905088704681096,0.43618425651321235,0.35024056361356953,1.5910785874910154,0.8540840682368935,0.08581414413570591,0.12395479406642684,0.09139041486125332,1.926450897023078,1.6110886491145229,1.230828868451112,-0.7097801622952548,-1.2293753032998653,-0.6939088843954041,-1.2241908135159647
2003-05-01,-2.2815497531482265,-2.7754231003768837,-0.09104804301909297,-0.04200430559571089,-0.46564438633633165,-0.57813249055035,0.9355974891816388,0.6005006978757166,0.01303453714368885,-0.08408647125290915,-0.18442515658053987,-0.33522150026649433,-0.42038990032351264,0.07873719948181906,-1.0574051057234546,-0.12681274801416784,0.3202831253163895,1.3982786113354542,-0.7870978056034071,0.04422163192596084,-0.47810542531111205,-0.850392131295641,1.3588657931442223,1.0201417748651984,0.601584526385622,-0.49670714294329693,-0.006481526470692512,0.6701186262111116,-1.4372176305507551,1.0905088704681096,0.9284499290170518,-0.5221868122594837,0.013861770071483766,0.3636651151879502,1.5975576564719953,0.8556574497431583,0.08129715829916202,0.07412666677202147,0.19799850389844673,0.7150969419341942,-1.2293753032998656,-1.2293753032998653,0.7150969419341944,-1.1981442004624334
2003-06-01,-1.7103273598667812,-2.7617452682676458,-0.05629726247260436,0.02450214576992238,-0.18301358566183978,-0.4916647009982474,1.105942503504398,0.5994655625302769,0.04481347518380482,0.9219239475205598,0.17219502848299903,-2.006201517157201,-0.2602087279268207,-1.5013697351509423,-1.05080052700011,-0.6479079254859602,0.3202831253163895,2.0214805831501583,-0.7370965194784518,-0.11418532276685431,-0.7200956311206307,-0.426217683633994,0.9942313193932495,1.3452215563667322,-0.38620241200064653,-0.5286932872354814,-0.14065345559462686,0.6626830142619944,-1.462163092108678,0.42482045586282624,1.1592206187859577,-0.12756119176940325,-0.12534367075864206,-0.5029787783157287,0.026775877551855193,0.3655987533917681,1.5952094352696944,-0.4772961488015545,-0.2852096257207706,0.010594028769395667,-1.4195603245905104,-3.0977251745814757e-16,1.4195998550989932,-1.1720975874089024
2003-07-01,3.532870922661857,3.094502641703656,0.873931867625366,0.5640039493165716,2.0101254947531304,1.8005717184718624,0.858751184885076,0.5252252091309195,-0.37741784125115563,0.013695789100250625,-0.36255114999391996,1.1845883028148416,-0.1578723550530209,0.1889655022454371,-1.05080052700011,-0.6479079254859602,0.3445691319680878,1.9080977637393286,-0.7202306342028874,-0.06666786630454986,-0.7646296638453993,-0.5475738606838172,0.9181865563740398,1.369622611876292,-0.38620241200064653,-0.5926655758198505,-0.14065345559462686,0.6216659157383274,-1.3626702636425485,0.42482045586282624,1.1724169416884744,-2.0887045511639815,-2.021355297466307,-0.11096920402241485,-0.11186160561945475,-0.5004085124589883,0.022174194738880295,-1.4415402801936321,-1.4841617453052054,-0.6939088843954029,-1.2293753032998658,1.229375303299865,0.7150969419341949,-1.1460509743553713
2003-08-01,2.0994536671100406,2.691414489185462,0.4423082970696157,0.5205128143629167,2.0079799032915937,1.7258086306265832,0.9961572431823384,0.6206379839170495,1.1112477859420942,-0.3591155907034286,-0.6332594768564892,-0.18405128645712376,0.02656413515005317,-1.1440609841966773,-1.05080052700011,-0.6479079254859602,0.12599507210279853,1.7369496797146675,-0.766767474953596,0.2559548617362271,-0.6707476524006494,0.3049680915375856,1.2416599895776388,1.1340836473882363,-0.38620241200064653,-0.6459758163068248,-0.14065345559462686,0.6166549598595743,-1.2820892665461028,0.42482045586282624,1.0551788018303723,0.4327289864483628,0.20784962215386696,-2.059111781510621,-2.0001375122419636,-0.10868690435002795,-0.11666217936070472,-0.2394402578525147,-0.0359463421709998,-1.2096408109123205,-0.7097801622952558,1.2293753032998662,-0.6939088843954024,-1.12000436130184
